copy_id,driver1_lap_01,driver2_lap_01,driver3_lap_01,driver4_lap_01,driver5_lap_01,driver6_lap_01,driver7_lap_01,driver8_lap_01,driver9_lap_01,driver10_lap_01,driver11_lap_01,driver12_lap_01,driver13_lap_01,driver14_lap_01,driver15_lap_01,driver16_lap_01,driver17_lap_01,driver18_lap_01,driver19_lap_01,driver20_lap_01,driver21_lap_01,driver22_lap_01,driver23_lap_01,driver24_lap_01,driver1_lap_02,driver2_lap_02,driver3_lap_02,driver4_lap_02,driver5_lap_02,driver6_lap_02,driver7_lap_02,driver8_lap_02,driver9_lap_02,driver10_lap_02,driver11_lap_02,driver12_lap_02,driver13_lap_02,driver14_lap_02,driver15_lap_02,driver16_lap_02,driver17_lap_02,driver18_lap_02,driver19_lap_02,driver20_lap_02,driver21_lap_02,driver22_lap_02,driver23_lap_02,driver24_lap_02,driver1_lap_03,driver2_lap_03,driver3_lap_03,driver4_lap_03,driver5_lap_03,driver6_lap_03,driver7_lap_03,driver8_lap_03,driver9_lap_03,driver10_lap_03,driver11_lap_03,driver12_lap_03,driver13_lap_03,driver14_lap_03,driver15_lap_03,driver16_lap_03,driver17_lap_03,driver18_lap_03,driver19_lap_03,driver20_lap_03,driver21_lap_03,driver22_lap_03,driver23_lap_03,driver24_lap_03,driver1_lap_04,driver2_lap_04,driver3_lap_04,driver4_lap_04,driver5_lap_04,driver6_lap_04,driver7_lap_04,driver8_lap_04,driver9_lap_04,driver10_lap_04,driver11_lap_04,driver12_lap_04,driver13_lap_04,driver14_lap_04,driver15_lap_04,driver16_lap_04,driver17_lap_04,driver18_lap_04,driver19_lap_04,driver20_lap_04,driver21_lap_04,driver22_lap_04,driver23_lap_04,driver24_lap_04,driver1_lap_05,driver2_lap_05,driver3_lap_05,driver4_lap_05,driver5_lap_05,driver6_lap_05,driver7_lap_05,driver8_lap_05,driver9_lap_05,driver10_lap_05,driver11_lap_05,driver12_lap_05,driver13_lap_05,driver14_lap_05,driver15_lap_05,driver16_lap_05,driver17_lap_05,driver18_lap_05,driver19_lap_05,driver20_lap_05,driver21_lap_05,driver22_lap_05,driver23_lap_05,driver24_lap_05,driver1_lap_06,driver2_lap_06,driver3_lap_06,driver4_lap_06,driver5_lap_06,driver6_lap_06,driver7_lap_06,driver8_lap_06,driver9_lap_06,driver10_lap_06,driver11_lap_06,driver12_lap_06,driver13_lap_06,driver14_lap_06,driver15_lap_06,driver16_lap_06,driver17_lap_06,driver18_lap_06,driver19_lap_06,driver20_lap_06,driver21_lap_06,driver22_lap_06,driver23_lap_06,driver24_lap_06,driver1_lap_07,driver2_lap_07,driver3_lap_07,driver4_lap_07,driver5_lap_07,driver6_lap_07,driver7_lap_07,driver8_lap_07,driver9_lap_07,driver10_lap_07,driver11_lap_07,driver12_lap_07,driver13_lap_07,driver14_lap_07,driver15_lap_07,driver16_lap_07,driver17_lap_07,driver18_lap_07,driver19_lap_07,driver20_lap_07,driver21_lap_07,driver22_lap_07,driver23_lap_07,driver24_lap_07,driver1_lap_08,driver2_lap_08,driver3_lap_08,driver4_lap_08,driver5_lap_08,driver6_lap_08,driver7_lap_08,driver8_lap_08,driver9_lap_08,driver10_lap_08,driver11_lap_08,driver12_lap_08,driver13_lap_08,driver14_lap_08,driver15_lap_08,driver16_lap_08,driver17_lap_08,driver18_lap_08,driver19_lap_08,driver20_lap_08,driver21_lap_08,driver22_lap_08,driver23_lap_08,driver24_lap_08,driver1_lap_09,driver2_lap_09,driver3_lap_09,driver4_lap_09,driver5_lap_09,driver6_lap_09,driver7_lap_09,driver8_lap_09,driver9_lap_09,driver10_lap_09,driver11_lap_09,driver12_lap_09,driver13_lap_09,driver14_lap_09,driver15_lap_09,driver16_lap_09,driver17_lap_09,driver18_lap_09,driver19_lap_09,driver20_lap_09,driver21_lap_09,driver22_lap_09,driver23_lap_09,driver24_lap_09,driver1_lap_10,driver2_lap_10,driver3_lap_10,driver4_lap_10,driver5_lap_10,driver6_lap_10,driver7_lap_10,driver8_lap_10,driver9_lap_10,driver10_lap_10,driver11_lap_10,driver12_lap_10,driver13_lap_10,driver14_lap_10,driver15_lap_10,driver16_lap_10,driver17_lap_10,driver18_lap_10,driver19_lap_10,driver20_lap_10,driver21_lap_10,driver22_lap_10,driver23_lap_10,driver24_lap_10
1065_2,0,122171,121117,118146,101695,116194,113420,120167,0,108161,110352,0,121031,99532,97656,120963,114990,129159,0,0,105494,109405,118083,111426,0,89005,89945,89102,90131,87106,87173,88892,0,87990,87606,0,88071,90125,90745,89313,87158,120859,0,0,87866,87898,87568,87987,0,109173,88699,87675,86073,87110,87688,88736,0,86073,86741,0,86545,85808,86326,88636,87577,87123,0,0,85870,86611,87408,86738,0,0,88045,88159,86728,87643,87750,87546,0,86580,87002,0,87601,86395,86313,88038,87472,86850,0,0,86252,87168,87224,87427,0,0,88487,88164,86309,87580,87418,88040,0,86473,87049,0,86378,86377,86410,88092,87462,86959,0,0,86026,86803,87137,87249,0,0,88302,87338,86526,87493,87745,87829,0,86493,87019,0,86180,86341,86419,88443,87752,87037,0,0,86778,86985,86954,87483,0,0,88416,87123,86784,87804,87629,88115,0,86765,86971,0,86771,87159,86473,88429,89329,86925,0,0,86846,87192,87462,87567,0,0,88626,87227,86466,87826,87727,87733,0,86613,86823,0,88351,86333,86789,88469,88031,87023,0,0,86413,86990,88442,87621,0,0,88608,87794,86548,87411,87840,88044,0,86506,87595,0,86988,86531,86440,88453,87525,87091,0,0,86595,89642,88995,87566,0,0,88631,87757,86690,87663,87749,87977,0,86585,86623,0,87445,86499,86723,88694,87750,87395,0,0,86497,87675,87750,87659
1066_0,112660,113218,112276,104272,0,116581,107279,110617,111778,115780,114016,114968,0,109347,114413,109826,106318,0,0,111098,102997,113699,116132,108221,105188,105317,104638,102204,0,106433,102732,103853,104594,106750,105895,105390,0,104282,106950,102034,102795,0,0,104295,102076,105494,105941,102835,103003,104684,103059,101697,0,104403,102709,101628,102940,104331,103892,103964,0,103653,103851,102100,102882,0,0,102951,101668,102868,103939,102415,102081,104639,102348,101840,0,102965,102848,101781,102363,104586,101437,101814,0,102442,103635,102734,102790,0,0,102456,101533,102339,103568,102741,103036,103117,103144,101739,0,103342,102628,102236,102990,103579,102259,102080,0,102597,103169,102718,102657,0,0,102753,101396,102392,103251,102682,103147,103583,102773,101883,0,103463,102326,102474,102602,103712,103825,102521,0,102382,103379,102414,102262,0,0,102635,101734,103159,103411,102401,102089,104749,102316,101804,0,104263,102100,102246,102451,103801,102366,102384,0,102348,104666,102300,102006,0,0,102300,102291,102358,104325,102171,102333,104601,102425,101755,0,105576,102064,102072,102410,105062,102839,101703,0,103012,105362,102076,102043,0,0,102657,102444,103465,105532,102052,102561,104059,102609,102202,0,104334,101999,102209,102598,104737,102203,101952,0,101762,103363,102134,102075,0,0,102438,102426,102113,103532,101945,104637,104021,103342,102278,0,103663,102281,102162,102351,104293,103615,103052,0,102163,104119,102211,102197,0,0,102255,102336,103609,103975,102298
1066_2,0,113699,116581,106318,104272,114413,109347,111778,0,112660,110617,0,114016,114968,108221,113218,111098,116132,0,115780,109826,102997,112276,107279,0,105494,106433,102795,102204,106950,104282,104594,0,105188,103853,0,105895,105390,102835,105317,104295,105941,0,106750,102034,102076,104638,102732,0,102868,104403,102882,101697,103851,103653,102940,0,103003,101628,0,103892,103964,102415,104684,102951,103939,0,104331,102100,101668,103059,102709,0,102339,102965,102790,101840,103635,102442,102363,0,102081,101781,0,101437,101814,102741,104639,102456,103568,0,104586,102734,101533,102348,102848,0,102392,103342,102657,101739,103169,102597,102990,0,103036,102236,0,102259,102080,102682,103117,102753,103251,0,103579,102718,101396,103144,102628,0,103159,103463,102262,101883,103379,102382,102602,0,103147,102474,0,103825,102521,102401,103583,102635,103411,0,103712,102414,101734,102773,102326,0,102358,104263,102006,101804,104666,102348,102451,0,102089,102246,0,102366,102384,102171,104749,102300,104325,0,103801,102300,102291,102316,102100,0,103465,105576,102043,101755,105362,103012,102410,0,102333,102072,0,102839,101703,102052,104601,102657,105532,0,105062,102076,102444,102425,102064,0,102113,104334,102075,102202,103363,101762,102598,0,102561,102209,0,102203,101952,101945,104059,102438,103532,0,104737,102134,102426,102609,101999,0,103609,103663,102197,102278,104119,102163,102351,0,104637,102162,0,103615,103052,102298,104021,102255,103975,0,104293,102211,102336,103342,102281
1067_1,0,104097,0,95354,101915,116674,104475,100686,105348,99250,102748,109322,103576,108675,106760,96680,0,108030,110248,106204,0,98086,107669,109270,0,96392,0,94359,96098,96076,96891,95001,97718,95035,96182,98611,96311,97583,98489,94575,0,102803,99310,98373,0,94796,97944,97579,0,96047,0,94493,95991,96845,96430,95695,97136,95240,96131,97353,95933,98746,97122,94484,0,97795,98309,97121,0,94866,97867,97364,0,96316,0,94654,96194,98102,96763,95396,96843,94859,96132,96535,96285,98120,97151,94787,0,98278,97661,96840,0,94740,96963,96738,0,96014,0,94716,96255,98570,96530,95374,97316,95129,96243,97397,96523,97615,97253,94629,0,98816,98186,97206,0,94779,98036,96974,0,96475,0,94851,96280,100668,96786,95334,97307,94558,96668,97915,96492,98039,98057,95049,0,98874,98493,97375,0,95049,98065,96451,0,96602,0,94647,96091,97412,97096,95206,97234,94855,96315,97390,96568,97084,96740,94976,0,98536,98116,97910,0,94846,97198,95718,0,95446,0,94760,96033,97666,96756,95715,97525,95107,96521,97286,97388,96950,97427,94764,0,99526,98545,97242,0,94673,97058,95500,0,94418,0,94371,95890,97030,96449,96021,96851,95238,97073,97193,96479,97051,96980,94662,0,98621,98149,96815,0,94652,96893,95027,0,94206,0,94562,96537,97059,96474,95598,96162,95034,96018,96900,96376,96962,96606,94601,0,97953,97957,96710,0,94946,96808,95332
1067_2,0,100686,103576,107669,101915,116674,108675,106760,0,98086,99250,0,95354,96680,109322,110248,105348,106204,0,108030,104097,109270,104475,102748,0,95001,96311,97944,96098,96076,97583,98489,0,94796,95035,0,94359,94575,98611,99310,97718,98373,0,102803,96392,97579,96891,96182,0,95695,95933,97867,95991,96845,98746,97122,0,94866,95240,0,94493,94484,97353,98309,97136,97121,0,97795,96047,97364,96430,96131,0,95396,96285,96963,96194,98102,98120,97151,0,94740,94859,0,94654,94787,96535,97661,96843,96840,0,98278,96316,96738,96763,96132,0,95374,96523,98036,96255,98570,97615,97253,0,94779,95129,0,94716,94629,97397,98186,97316,97206,0,98816,96014,96974,96530,96243,0,95334,96492,98065,96280,100668,98039,98057,0,95049,94558,0,94851,95049,97915,98493,97307,97375,0,98874,96475,96451,96786,96668,0,95206,96568,97198,96091,97412,97084,96740,0,94846,94855,0,94647,94976,97390,98116,97234,97910,0,98536,96602,95718,97096,96315,0,95715,97388,97058,96033,97666,96950,97427,0,94673,95107,0,94760,94764,97286,98545,97525,97242,0,99526,95446,95500,96756,96521,0,96021,96479,96893,95890,97030,97051,96980,0,94652,95238,0,94371,94662,97193,98149,96851,96815,0,98621,94418,95027,96449,97073,0,95598,96376,96808,96537,97059,96962,96606,0,94946,95034,0,94562,94601,96900,97957,96162,96710,0,97953,94206,95332,96474,96018
1069_1,0,101458,0,109072,108365,115415,112788,109796,111703,104121,114903,106819,108808,113468,111046,102612,0,114422,115428,110440,0,105695,112586,107574,0,102040,0,107529,104746,106931,106841,107388,107036,102284,105909,103222,105603,106669,107155,101750,0,107013,131965,107255,0,103439,106652,104017,0,101250,0,105047,103728,106217,106358,103167,105117,101373,106300,102958,104335,106334,105068,101271,0,106152,103702,104965,0,102544,106087,103655,0,101071,0,104057,102990,105602,104512,103219,139657,101388,105040,103120,103747,104801,104708,101125,0,105217,104610,104531,0,102876,104340,103116,0,101628,0,103705,103297,105267,104105,103970,103728,101604,105118,103158,104162,104110,104330,101482,0,105205,105006,104263,0,103070,104108,103126,0,101906,0,103866,103399,130949,104481,104237,105194,102040,104676,103193,104277,104428,104269,101830,0,105366,105529,104285,0,102894,104695,103167,0,101677,0,104200,103063,103694,104703,104368,104221,101608,104431,103189,104283,104494,104314,101741,0,105670,105917,104131,0,102758,104401,103021,0,101763,0,104276,104775,103366,104456,104557,103816,102247,104038,103337,104101,120655,104192,101932,0,105565,106681,104455,0,102504,104608,105682,0,101590,0,104381,103888,103442,103263,104149,103610,102181,104009,103137,104391,102851,103134,101568,0,105360,106586,122202,0,102881,105120,102646,0,101732,0,104082,103368,103427,104342,103462,103365,102049,103925,102696,122899,103369,103749,101710,0,105127,105344,103096,0,102274,120961,102900
1069_2,0,109796,108808,112586,108365,115415,113468,111046,0,105695,104121,0,109072,102612,106819,115428,111703,110440,0,114422,101458,107574,112788,114903,0,107388,105603,106652,104746,106931,106669,107155,0,103439,102284,0,107529,101750,103222,131965,107036,107255,0,107013,102040,104017,106841,105909,0,103167,104335,106087,103728,106217,106334,105068,0,102544,101373,0,105047,101271,102958,103702,105117,104965,0,106152,101250,103655,106358,106300,0,103219,103747,104340,102990,105602,104801,104708,0,102876,101388,0,104057,101125,103120,104610,139657,104531,0,105217,101071,103116,104512,105040,0,103970,104162,104108,103297,105267,104110,104330,0,103070,101604,0,103705,101482,103158,105006,103728,104263,0,105205,101628,103126,104105,105118,0,104237,104277,104695,103399,130949,104428,104269,0,102894,102040,0,103866,101830,103193,105529,105194,104285,0,105366,101906,103167,104481,104676,0,104368,104283,104401,103063,103694,104494,104314,0,102758,101608,0,104200,101741,103189,105917,104221,104131,0,105670,101677,103021,104703,104431,0,104557,104101,104608,104775,103366,120655,104192,0,102504,102247,0,104276,101932,103337,106681,103816,104455,0,105565,101763,105682,104456,104038,0,104149,104391,105120,103888,103442,102851,103134,0,102881,102181,0,104381,101568,103137,106586,103610,122202,0,105360,101590,102646,103263,104009,0,103462,122899,120961,103368,103427,103369,103749,0,102274,102049,0,104082,101710,102696,105344,103365,103096,0,105127,101732,102900,104342,103925
106_0,94900,109051,106764,103615,0,104720,102259,98360,102976,113468,100415,99455,0,102577,101504,105600,106189,0,0,97919,99761,96093,103849,107174,93164,100309,97520,96581,0,96414,95921,95187,96113,101183,95400,95221,0,95917,96498,97534,97276,0,0,95105,95344,93600,98253,97347,93788,100422,97972,96262,0,96326,94542,95315,96910,101075,95691,95540,0,96968,96801,96958,97471,0,0,95289,95992,93992,95918,96984,93761,100428,97690,96667,0,96383,95396,95336,96530,102389,95943,95821,0,96595,96876,97245,98339,0,0,95094,96096,94246,96283,97142,94028,100920,97825,96766,0,97963,97191,95316,96978,100904,96254,96044,0,96997,96804,97170,97341,0,0,95429,96396,94412,96915,96062,94243,100183,97563,96844,0,97098,95560,95603,96547,100650,96380,96158,0,96571,96890,97569,97855,0,0,95490,96236,94548,95966,95022,93691,100023,97510,97474,0,97887,95783,95254,98118,100602,95878,96544,0,95213,98627,97077,97186,0,0,97405,96092,94393,97283,96431,93397,99682,97420,97270,0,97454,96533,95000,98023,100070,96732,96713,0,95001,96612,96859,97454,0,0,95378,96418,94383,98108,96960,93390,99697,96934,95997,0,101015,96351,94964,95849,100364,95859,96112,0,94965,96036,96758,96664,0,0,95403,96116,97754,95996,96265,93431,99582,97093,96718,0,113187,96084,94663,96578,100449,96377,96286,0,95632,96863,96660,96704,0,0,95284,96990,113551,96340,96166
106_1,0,105600,0,100415,103615,101504,106764,96093,97919,98360,102259,107174,104720,102577,102976,99455,0,113468,109051,103849,0,94900,106189,99761,0,97534,0,95400,96581,96498,97520,93600,95105,95187,95921,97347,96414,95917,96113,95221,0,101183,100309,98253,0,93164,97276,95344,0,96958,0,95691,96262,96801,97972,93992,95289,95315,94542,96984,96326,96968,96910,95540,0,101075,100422,95918,0,93788,97471,95992,0,97245,0,95943,96667,96876,97690,94246,95094,95336,95396,97142,96383,96595,96530,95821,0,102389,100428,96283,0,93761,98339,96096,0,97170,0,96254,96766,96804,97825,94412,95429,95316,97191,96062,97963,96997,96978,96044,0,100904,100920,96915,0,94028,97341,96396,0,97569,0,96380,96844,96890,97563,94548,95490,95603,95560,95022,97098,96571,96547,96158,0,100650,100183,95966,0,94243,97855,96236,0,97077,0,95878,97474,98627,97510,94393,97405,95254,95783,96431,97887,95213,98118,96544,0,100602,100023,97283,0,93691,97186,96092,0,96859,0,96732,97270,96612,97420,94383,95378,95000,96533,96960,97454,95001,98023,96713,0,100070,99682,98108,0,93397,97454,96418,0,96758,0,95859,95997,96036,96934,97754,95403,94964,96351,96265,101015,94965,95849,96112,0,100364,99697,95996,0,93390,96664,96116,0,96660,0,96377,96718,96863,97093,113551,95284,94663,96084,96166,113187,95632,96578,96286,0,100449,99582,96340,0,93431,96704,96990
106_2,0,96093,104720,106189,103615,101504,102577,102976,0,94900,98360,0,100415,99455,107174,109051,97919,103849,0,113468,105600,99761,106764,102259,0,93600,96414,97276,96581,96498,95917,96113,0,93164,95187,0,95400,95221,97347,100309,95105,98253,0,101183,97534,95344,97520,95921,0,93992,96326,97471,96262,96801,96968,96910,0,93788,95315,0,95691,95540,96984,100422,95289,95918,0,101075,96958,95992,97972,94542,0,94246,96383,98339,96667,96876,96595,96530,0,93761,95336,0,95943,95821,97142,100428,95094,96283,0,102389,97245,96096,97690,95396,0,94412,97963,97341,96766,96804,96997,96978,0,94028,95316,0,96254,96044,96062,100920,95429,96915,0,100904,97170,96396,97825,97191,0,94548,97098,97855,96844,96890,96571,96547,0,94243,95603,0,96380,96158,95022,100183,95490,95966,0,100650,97569,96236,97563,95560,0,94393,97887,97186,97474,98627,95213,98118,0,93691,95254,0,95878,96544,96431,100023,97405,97283,0,100602,97077,96092,97510,95783,0,94383,97454,97454,97270,96612,95001,98023,0,93397,95000,0,96732,96713,96960,99682,95378,98108,0,100070,96859,96418,97420,96533,0,97754,101015,96664,95997,96036,94965,95849,0,93390,94964,0,95859,96112,96265,99697,95403,95996,0,100364,96758,96116,96934,96351,0,113551,113187,96704,96718,96863,95632,96578,0,93431,94663,0,96377,96286,96166,99582,95284,96340,0,100449,96660,96990,97093,96084
1070_0,110713,0,115910,129119,0,122852,130437,107610,120645,0,134035,104815,0,124519,125882,106593,118711,0,0,127654,114373,109377,113070,129523,133504,0,133316,134433,0,133765,135768,131575,134411,0,133728,131572,0,132938,133925,131403,133014,0,0,133064,133559,131585,132779,140003,124991,0,126686,126894,0,126290,125936,126355,125873,0,126091,126284,0,126512,125761,126513,126834,0,0,127141,125714,126479,124534,125648,123704,0,118774,108618,0,114272,107715,126308,115263,0,106596,127504,0,113425,112508,126587,116793,0,0,110590,120360,124978,123307,105850,84225,0,84876,85845,0,86483,87590,83185,85077,0,88582,81615,0,84482,86310,82545,85168,0,0,87509,84284,83821,85306,87140,83510,0,84189,84996,0,84468,84541,82356,84580,0,84490,81635,0,84699,84715,82254,84655,0,0,85211,83305,82924,84034,84569,83144,0,83551,85009,0,84794,84502,82330,84734,0,84597,81622,0,85095,85014,81947,84642,0,0,84674,83353,82552,83690,84572,83369,0,83723,84583,0,84931,84452,81954,84489,0,84159,81520,0,84180,84823,81735,84636,0,0,84549,83169,82722,83404,84297,82526,0,82929,83954,0,84575,85146,81766,82933,0,84930,81051,0,84340,85663,81520,85250,0,0,84895,82871,82245,83016,85057,82402,0,83035,84142,0,84640,85822,81687,82952,0,85882,81144,0,83512,86788,81105,85817,0,0,84541,82975,82099,83049,85806
1070_1,0,106593,0,134035,129119,125882,115910,109377,127654,107610,130437,129523,122852,124519,120645,104815,0,0,0,113070,0,110713,118711,114373,0,131403,0,133728,134433,133925,133316,131585,133064,131575,135768,140003,133765,132938,134411,131572,0,0,0,132779,0,133504,133014,133559,0,126513,0,126091,126894,125761,126686,126479,127141,126355,125936,125648,126290,126512,125873,126284,0,0,0,124534,0,124991,126834,125714,0,126587,0,106596,108618,112508,118774,124978,110590,126308,107715,105850,114272,113425,115263,127504,0,0,0,123307,0,123704,116793,120360,0,82545,0,88582,85845,86310,84876,83821,87509,83185,87590,87140,86483,84482,85077,81615,0,0,0,85306,0,84225,85168,84284,0,82254,0,84490,84996,84715,84189,82924,85211,82356,84541,84569,84468,84699,84580,81635,0,0,0,84034,0,83510,84655,83305,0,81947,0,84597,85009,85014,83551,82552,84674,82330,84502,84572,84794,85095,84734,81622,0,0,0,83690,0,83144,84642,83353,0,81735,0,84159,84583,84823,83723,82722,84549,81954,84452,84297,84931,84180,84489,81520,0,0,0,83404,0,83369,84636,83169,0,81520,0,84930,83954,85663,82929,82245,84895,81766,85146,85057,84575,84340,82933,81051,0,0,0,83016,0,82526,85250,82871,0,81105,0,85882,84142,86788,83035,82099,84541,81687,85822,85806,84640,83512,82952,81144,0,0,0,83049,0,82402,85817,82975
1070_2,0,109377,122852,118711,129119,125882,124519,120645,0,110713,107610,0,134035,104815,129523,0,127654,113070,0,0,106593,114373,115910,130437,0,131585,133765,133014,134433,133925,132938,134411,0,133504,131575,0,133728,131572,140003,0,133064,132779,0,0,131403,133559,133316,135768,0,126479,126290,126834,126894,125761,126512,125873,0,124991,126355,0,126091,126284,125648,0,127141,124534,0,0,126513,125714,126686,125936,0,124978,114272,116793,108618,112508,113425,115263,0,123704,126308,0,106596,127504,105850,0,110590,123307,0,0,126587,120360,118774,107715,0,83821,86483,85168,85845,86310,84482,85077,0,84225,83185,0,88582,81615,87140,0,87509,85306,0,0,82545,84284,84876,87590,0,82924,84468,84655,84996,84715,84699,84580,0,83510,82356,0,84490,81635,84569,0,85211,84034,0,0,82254,83305,84189,84541,0,82552,84794,84642,85009,85014,85095,84734,0,83144,82330,0,84597,81622,84572,0,84674,83690,0,0,81947,83353,83551,84502,0,82722,84931,84636,84583,84823,84180,84489,0,83369,81954,0,84159,81520,84297,0,84549,83404,0,0,81735,83169,83723,84452,0,82245,84575,85250,83954,85663,84340,82933,0,82526,81766,0,84930,81051,85057,0,84895,83016,0,0,81520,82871,82929,85146,0,82099,84640,85817,84142,86788,83512,82952,0,82402,81687,0,85882,81144,85806,0,84541,83049,0,0,81105,82975,83035,85822
1072_1,0,95234,0,96272,100157,107622,105422,101926,101170,99056,106177,102224,104425,103891,104906,96916,0,107170,108604,103867,0,98491,106800,104856,0,94020,0,94048,95867,100248,99283,96492,96208,95303,99250,97187,97397,96375,98815,94338,0,100173,100056,97348,0,95006,99616,97854,0,93782,0,94138,95600,97640,96568,95872,95655,94461,99266,95879,96504,96275,96194,94383,0,97879,98699,95939,0,94497,97844,96003,0,93792,0,93585,95385,97821,96236,95490,95587,94474,95852,95324,97094,95464,96074,93654,0,97254,97631,95637,0,94414,97524,95619,0,93397,0,93676,95346,97461,96005,95431,95327,94356,96551,95382,95827,95748,96009,93723,0,96539,97228,95444,0,94150,96668,95145,0,93260,0,93465,95333,96869,96067,95276,95374,94171,95825,94918,95405,95849,96009,93678,0,96364,97671,95811,0,94186,96152,95029,0,93720,0,93639,95547,96466,95685,95806,95468,95151,95818,95553,95847,96974,95535,93600,0,96922,97043,96069,0,94155,96130,96543,0,93214,0,93655,95314,96115,95665,96809,95277,94421,95907,95081,95720,97134,96066,93603,0,96043,97558,95474,0,93976,96160,95355,0,93150,0,93701,95794,103300,97402,95257,95242,94138,102354,94915,95805,95601,95288,93573,0,0,109829,95673,0,93963,102388,94932,0,122043,0,127440,126861,126447,127238,124284,125014,125840,147675,124764,128549,130761,129976,124230,0,0,122903,127135,0,125296,140006,126526
1073_0,96143,102098,100689,95658,0,96600,100334,93756,101610,0,97280,92800,0,98679,101174,91686,102644,0,0,97772,94819,99330,99822,98267,91140,94049,93380,90963,0,91494,93222,89507,93319,0,91738,89103,0,92422,94545,88791,94186,0,0,92085,90325,92814,93170,92138,90910,93612,91953,90765,0,90811,91943,89273,91945,0,90683,88827,0,91511,93236,88587,93882,0,0,90852,90155,91533,91837,91096,90509,92407,92027,90355,0,90654,91871,88902,92230,0,90997,89026,0,91321,92304,88789,92609,0,0,91193,90356,91439,91553,91260,90630,91634,91230,90501,0,90823,93084,89249,91984,0,90644,88718,0,91339,91755,88630,91678,0,0,90854,90387,91367,91597,91060,90586,92041,91316,90555,0,90541,91590,89239,91868,0,90639,88707,0,90920,92003,88593,92508,0,0,90881,90329,90786,91313,90776,90320,91681,90715,90312,0,90284,91070,89022,91350,0,90195,88636,0,90811,91378,88550,91589,0,0,90764,90316,90757,90707,91021,90372,92228,90942,90287,0,90458,91007,88940,91420,0,90533,88817,0,91052,91795,88585,92193,0,0,90631,90255,91135,91022,90954,90104,91755,91124,90156,0,90379,91086,89063,91363,0,90515,88671,0,90990,91704,88356,91554,0,0,90719,90165,91365,91039,90509,90268,93378,90955,90243,0,90322,91052,88937,90740,0,90704,88890,0,90989,91389,88216,91631,0,0,90572,90174,90880,91035,90658
1073_1,0,91686,0,97280,95658,101174,100689,99330,97772,93756,100334,98267,96600,98679,101610,92800,0,0,102098,99822,0,96143,102644,94819,0,88791,0,91738,90963,94545,93380,92814,92085,89507,93222,92138,91494,92422,93319,89103,0,0,94049,93170,0,91140,94186,90325,0,88587,0,90683,90765,93236,91953,91533,90852,89273,91943,91096,90811,91511,91945,88827,0,0,93612,91837,0,90910,93882,90155,0,88789,0,90997,90355,92304,92027,91439,91193,88902,91871,91260,90654,91321,92230,89026,0,0,92407,91553,0,90509,92609,90356,0,88630,0,90644,90501,91755,91230,91367,90854,89249,93084,91060,90823,91339,91984,88718,0,0,91634,91597,0,90630,91678,90387,0,88593,0,90639,90555,92003,91316,90786,90881,89239,91590,90776,90541,90920,91868,88707,0,0,92041,91313,0,90586,92508,90329,0,88550,0,90195,90312,91378,90715,90757,90764,89022,91070,91021,90284,90811,91350,88636,0,0,91681,90707,0,90320,91589,90316,0,88585,0,90533,90287,91795,90942,91135,90631,88940,91007,90954,90458,91052,91420,88817,0,0,92228,91022,0,90372,92193,90255,0,88356,0,90515,90156,91704,91124,91365,90719,89063,91086,90509,90379,90990,91363,88671,0,0,91755,91039,0,90104,91554,90165,0,88216,0,90704,90243,91389,90955,90880,90572,88937,91052,90658,90322,90989,90740,88890,0,0,93378,91035,0,90268,91631,90174
1073_2,0,99330,96600,102644,95658,101174,98679,101610,0,96143,93756,0,97280,92800,98267,102098,97772,99822,0,0,91686,94819,100689,100334,0,92814,91494,94186,90963,94545,92422,93319,0,91140,89507,0,91738,89103,92138,94049,92085,93170,0,0,88791,90325,93380,93222,0,91533,90811,93882,90765,93236,91511,91945,0,90910,89273,0,90683,88827,91096,93612,90852,91837,0,0,88587,90155,91953,91943,0,91439,90654,92609,90355,92304,91321,92230,0,90509,88902,0,90997,89026,91260,92407,91193,91553,0,0,88789,90356,92027,91871,0,91367,90823,91678,90501,91755,91339,91984,0,90630,89249,0,90644,88718,91060,91634,90854,91597,0,0,88630,90387,91230,93084,0,90786,90541,92508,90555,92003,90920,91868,0,90586,89239,0,90639,88707,90776,92041,90881,91313,0,0,88593,90329,91316,91590,0,90757,90284,91589,90312,91378,90811,91350,0,90320,89022,0,90195,88636,91021,91681,90764,90707,0,0,88550,90316,90715,91070,0,91135,90458,92193,90287,91795,91052,91420,0,90372,88940,0,90533,88817,90954,92228,90631,91022,0,0,88585,90255,90942,91007,0,91365,90379,91554,90156,91704,90990,91363,0,90104,89063,0,90515,88671,90509,91755,90719,91039,0,0,88356,90165,91124,91086,0,90880,90322,91631,90243,91389,90989,90740,0,90268,88937,0,90704,88890,90658,93378,90572,91035,0,0,88216,90174,90955,91052
