raceId,driver1_lap1,driver1_lap2,driver1_lap3,driver1_lap4,driver1_lap5,driver1_lap6,driver1_lap7,driver1_lap8,driver1_lap9,driver1_lap10,driver2_lap1,driver2_lap2,driver2_lap3,driver2_lap4,driver2_lap5,driver2_lap6,driver2_lap7,driver2_lap8,driver2_lap9,driver2_lap10,driver3_lap1,driver3_lap2,driver3_lap3,driver3_lap4,driver3_lap5,driver3_lap6,driver3_lap7,driver3_lap8,driver3_lap9,driver3_lap10,driver4_lap1,driver4_lap2,driver4_lap3,driver4_lap4,driver4_lap5,driver4_lap6,driver4_lap7,driver4_lap8,driver4_lap9,driver4_lap10,driver5_lap1,driver5_lap2,driver5_lap3,driver5_lap4,driver5_lap5,driver5_lap6,driver5_lap7,driver5_lap8,driver5_lap9,driver5_lap10,driver6_lap1,driver6_lap2,driver6_lap3,driver6_lap4,driver6_lap5,driver6_lap6,driver6_lap7,driver6_lap8,driver6_lap9,driver6_lap10,driver7_lap1,driver7_lap2,driver7_lap3,driver7_lap4,driver7_lap5,driver7_lap6,driver7_lap7,driver7_lap8,driver7_lap9,driver7_lap10,driver8_lap1,driver8_lap2,driver8_lap3,driver8_lap4,driver8_lap5,driver8_lap6,driver8_lap7,driver8_lap8,driver8_lap9,driver8_lap10,driver9_lap1,driver9_lap2,driver9_lap3,driver9_lap4,driver9_lap5,driver9_lap6,driver9_lap7,driver9_lap8,driver9_lap9,driver9_lap10,driver10_lap1,driver10_lap2,driver10_lap3,driver10_lap4,driver10_lap5,driver10_lap6,driver10_lap7,driver10_lap8,driver10_lap9,driver10_lap10,driver11_lap1,driver11_lap2,driver11_lap3,driver11_lap4,driver11_lap5,driver11_lap6,driver11_lap7,driver11_lap8,driver11_lap9,driver11_lap10,driver12_lap1,driver12_lap2,driver12_lap3,driver12_lap4,driver12_lap5,driver12_lap6,driver12_lap7,driver12_lap8,driver12_lap9,driver12_lap10,driver13_lap1,driver13_lap2,driver13_lap3,driver13_lap4,driver13_lap5,driver13_lap6,driver13_lap7,driver13_lap8,driver13_lap9,driver13_lap10,driver14_lap1,driver14_lap2,driver14_lap3,driver14_lap4,driver14_lap5,driver14_lap6,driver14_lap7,driver14_lap8,driver14_lap9,driver14_lap10,driver15_lap1,driver15_lap2,driver15_lap3,driver15_lap4,driver15_lap5,driver15_lap6,driver15_lap7,driver15_lap8,driver15_lap9,driver15_lap10,driver16_lap1,driver16_lap2,driver16_lap3,driver16_lap4,driver16_lap5,driver16_lap6,driver16_lap7,driver16_lap8,driver16_lap9,driver16_lap10,driver17_lap1,driver17_lap2,driver17_lap3,driver17_lap4,driver17_lap5,driver17_lap6,driver17_lap7,driver17_lap8,driver17_lap9,driver17_lap10,driver18_lap1,driver18_lap2,driver18_lap3,driver18_lap4,driver18_lap5,driver18_lap6,driver18_lap7,driver18_lap8,driver18_lap9,driver18_lap10,driver19_lap1,driver19_lap2,driver19_lap3,driver19_lap4,driver19_lap5,driver19_lap6,driver19_lap7,driver19_lap8,driver19_lap9,driver19_lap10,driver20_lap1,driver20_lap2,driver20_lap3,driver20_lap4,driver20_lap5,driver20_lap6,driver20_lap7,driver20_lap8,driver20_lap9,driver20_lap10,driver21_lap1,driver21_lap2,driver21_lap3,driver21_lap4,driver21_lap5,driver21_lap6,driver21_lap7,driver21_lap8,driver21_lap9,driver21_lap10,driver22_lap1,driver22_lap2,driver22_lap3,driver22_lap4,driver22_lap5,driver22_lap6,driver22_lap7,driver22_lap8,driver22_lap9,driver22_lap10,driver23_lap1,driver23_lap2,driver23_lap3,driver23_lap4,driver23_lap5,driver23_lap6,driver23_lap7,driver23_lap8,driver23_lap9,driver23_lap10,driver24_lap1,driver24_lap2,driver24_lap3,driver24_lap4,driver24_lap5,driver24_lap6,driver24_lap7,driver24_lap8,driver24_lap9,driver24_lap10
49,113799,109869,109750,109590,109223,109333,109075,109450,109060,109384,114378,110048,110228,110008,109435,109454,109342,109644,109221,109469,157259,0,0,0,0,0,0,0,0,0,117262,112214,112609,112732,112560,112022,111671,111725,111542,111287,113193,109377,109357,109100,108625,108974,108634,108926,108806,109301,111809,109385,108994,109115,108515,108500,108498,108658,108552,108543,120539,115202,113934,113038,112922,112964,113090,113005,113283,112400,123692,115468,115101,115232,114262,113710,113703,113532,112903,112989,117992,112203,112499,112067,110461,110160,109785,110206,109952,110080,121015,113312,111975,111070,110863,111667,111578,111778,111595,111146,118728,112923,112182,112252,112606,112305,112033,111802,111860,111343,120118,113334,113553,113325,114595,112704,113111,112534,112591,112034,119599,113432,113542,113523,113259,113124,112851,112736,111859,112619,117513,112214,110530,110663,110277,110525,110503,110428,110984,110265,115900,111069,111044,111042,110292,110425,110141,110595,110812,110482,122849,126780,113214,113267,112961,112884,112975,113415,114698,113301,121648,115836,113442,113111,112786,112797,112971,113086,113206,112589,124228,115173,112789,112724,113083,113549,120885,144364,0,0,121909,113988,112745,112493,112444,113409,112946,112921,112491,112029,125177,115166,114765,114835,114543,114164,113847,113720,113604,113150,124616,115168,114579,114330,113459,113523,112856,113318,112852,112856,128086,113959,114334,114342,114405,114301,114016,114158,114268,113830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,148745,135130,133747,134394,133468,134350,133625,130984,134059,130507,144990,135955,135006,135166,133246,134999,132860,131232,134848,130336,161473,133925,129401,132925,136308,132464,132485,130688,135350,132642,162100,133560,130017,132481,136200,132235,132523,130797,135695,132176,151880,142005,147857,137810,129827,136591,131864,128951,138020,133826,150604,135598,138363,158587,128978,137276,132003,128902,137368,134200,157032,133778,130862,132667,133384,135307,131871,132232,133381,130458,167948,133535,130222,132891,136792,134496,131540,131358,133415,133241,155328,133969,130716,133227,133730,135185,131814,132405,133305,130582,159078,134781,130451,131966,135470,133825,131683,131725,134462,131197,165472,133593,129507,134703,136408,130382,132693,131697,134084,134457,163898,134118,129026,133003,138678,130566,131517,130546,136537,132922,162873,133788,129720,132205,137358,130922,132902,130536,136088,132498,157648,134040,130439,132710,133493,135489,131456,132091,133770,130648,166239,133229,129684,134821,136409,132785,132151,131082,132218,135082,175434,130162,132993,134906,133833,135389,131406,129277,136716,133612,308436,131880,135936,132064,136274,130876,130336,137622,132290,129597,158559,134504,130389,132019,133420,135434,131824,132025,134729,131247,171346,131312,132057,133889,134665,135614,132633,129207,135566,132269,173972,130404,132549,135026,133305,135797,131552,130062,135549,132472,172872,130832,132187,134814,133429,136019,132068,129703,135307,132369,170673,131336,130720,134680,135049,134078,131749,131106,135657,132157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,114294,109354,108529,107853,107745,107263,107536,107185,107048,107022,111641,107680,107670,106372,107405,106051,106166,105686,106242,105677,123219,113383,112701,112718,111913,111531,110473,110484,110920,110263,119018,112686,111484,110617,110523,110357,110982,111533,110285,109829,113697,109190,108601,107776,107212,107382,107427,106681,107222,106749,112326,108525,108148,107158,107396,107299,106805,106264,106786,106557,120590,113565,111901,110730,110058,110121,110256,110380,110513,109884,121736,123455,114255,113018,111880,110168,109827,109648,109345,109208,116704,110449,109935,111055,109908,109440,109074,108527,108430,108369,117886,111635,110513,109646,109576,109229,108816,108812,108499,108331,131516,112156,112090,110162,109436,109586,109408,110332,108293,109248,121028,112946,111508,110287,109977,110419,110247,109848,108822,109027,115300,109699,109391,108976,108596,107980,108262,108172,107786,107898,117389,111157,110107,110001,109833,110432,109412,108930,108957,108507,123504,113336,112829,111274,110082,110444,110787,108592,108673,109148,122635,113290,112859,112157,111437,110798,110471,109509,109279,109370,117138,110336,110662,109483,108647,108299,108008,108165,108015,108023,120608,111737,111450,110626,110388,110462,110174,108712,109049,108981,125886,116137,118475,116196,115966,120743,136656,111719,112733,112683,126037,116972,118256,116656,116284,116659,122329,140470,114349,113772,122365,113241,112081,111589,111023,110865,112330,112173,111802,112019,121727,122247,115083,112999,113005,113009,112695,112233,111765,112758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,81788,75928,76013,75564,75212,75158,74818,74806,74949,74596,84976,75390,75883,76270,75645,75583,75452,103762,74379,75133,89298,122680,0,0,0,0,0,0,0,0,134479,115322,77207,77405,75965,76002,76484,75885,76194,76631,80237,75409,75574,74347,74675,74453,73966,74074,73909,73969,81067,75225,75722,74708,74165,74565,74271,74265,74159,74140,88294,77708,77807,77371,77218,76795,76820,76809,76430,76577,86705,77627,76949,76439,76530,76591,76383,76934,81316,86879,83938,76009,75974,76132,75467,75916,76969,75224,75170,75041,82983,75956,76062,75911,75515,75619,75550,74921,74769,74677,90844,79261,77155,76790,77258,76640,76558,76790,76563,76491,84958,76835,76034,76150,75705,75594,76150,75570,75533,75103,85944,77174,76642,75899,75637,75817,75835,75836,75914,75439,82502,75869,76357,75708,75558,75732,75694,76944,75433,75271,85617,77051,76384,75737,75814,75696,75798,75624,75510,75221,89310,78057,77447,76995,77307,76833,76580,77351,76679,76435,102136,105593,77418,78135,77056,77063,77214,77016,77205,79052,87094,77485,77571,76522,76366,76266,77148,76507,76601,75392,93472,77936,77528,77623,78563,76866,78615,76669,76094,76933,90342,110404,0,0,0,0,0,0,0,0,87901,77462,77608,76975,77284,77070,76754,76823,76706,76599,89806,78015,78180,77065,76859,76798,77122,76616,76867,76497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,129474,151479,90841,90806,91395,90511,90809,90601,90388,90787,157771,150455,96641,89689,90491,90870,90669,89956,89901,89783,125640,150316,92044,90332,90142,89624,91164,89421,89401,90242,122943,151328,90487,89277,88998,88997,89664,89659,89495,89317,130476,152662,92051,91602,91108,91017,90844,90874,90677,90542,132652,151317,94287,92829,96056,94582,93280,92312,94593,92841,124776,150742,91735,90173,90145,89563,90047,89846,89801,89755,157591,130270,96423,91711,91627,94532,93254,92614,92782,90512,131198,151479,91532,91623,91209,90739,91088,90640,90294,90321,127207,150706,91813,90597,90535,90272,90224,89948,89597,90018,134872,149802,94823,92458,93080,92963,93738,91995,91430,91526,135763,150510,94405,92847,92874,92731,93230,92725,91419,91362,127824,151685,91690,90914,90817,90672,90994,90758,90456,90723,132088,151502,93532,92231,92089,91889,93157,92492,92253,91754,136846,149858,93453,92344,92949,92966,93610,92021,0,0,121465,152471,89257,88614,88556,88513,88442,88651,88111,88446,123824,150952,91215,89950,89626,89379,89257,89160,88839,89506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,104338,98118,97805,97470,97182,97085,96923,96707,96849,96644,103304,97963,97295,97579,97043,96802,97276,96905,97028,96263,110353,100723,100363,100441,98336,98065,98693,98546,98337,97344,105825,98763,98518,98197,98136,97828,97705,97569,97452,96989,109893,100758,100347,101424,100510,99471,99584,99463,98701,98524,112064,100753,100765,100895,101311,101149,100663,99766,99552,98909,115178,117464,133845,99633,99510,99471,99390,99163,99063,98934,115747,101832,100864,99517,101082,100608,100860,98878,98403,98752,109564,100425,100485,101976,101761,100697,100034,99764,99500,98925,106561,99369,99081,98836,98606,98165,98282,98212,97963,97732,107964,99597,98915,98851,99067,98553,98959,98266,97649,97602,170790,0,0,0,0,0,0,0,0,0,114167,100610,100969,101135,101380,100872,101254,101206,100279,99705,110951,101232,100755,101303,101232,100861,100229,99570,99415,98795,115695,101457,101665,101090,101024,100673,100494,100472,100055,100088,117057,102915,101613,101798,101415,100880,100682,100717,100201,99863,117723,103109,102110,101576,101169,101614,100792,101044,100531,100063,115306,100763,100330,100965,101437,0,0,0,0,0,116384,102102,101089,101094,101068,100640,101333,100375,99598,99713,107175,99381,99096,99014,99140,98637,98532,97770,97740,97486,109043,99532,99246,99375,99474,99291,99082,98255,97997,97423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,98458,99809,100027,97284,96620,95393,95460,95281,94781,94993,96446,99522,99214,96752,96538,95545,94643,95200,94950,94811,100940,100389,99501,97127,96474,95837,95946,95876,95332,95643,97391,100579,101236,97325,96186,95858,95472,95273,95146,95189,102327,102997,99505,98984,97562,97110,96970,96596,96715,96474,104135,108867,99870,98482,98085,98993,97700,97606,97558,97327,101719,101540,99946,99335,97127,96689,96306,96165,95919,95899,108008,106263,100686,99624,98847,99539,98174,97619,97768,97717,107464,109344,131366,99220,97578,97749,97162,97195,97524,96957,103437,100888,99593,99409,97321,96552,96806,96376,96397,96036,100766,102086,100121,98952,97133,96320,96413,96179,95907,95831,104603,102065,99263,98834,97433,97175,97005,96440,96571,96836,106842,103196,100520,99569,99035,98839,97840,97595,97356,97552,130442,132243,97690,97078,96723,96756,96551,96330,96584,96317,105089,104297,99715,98195,97546,97344,97609,97430,97027,96688,107336,103990,101554,100366,99484,100092,99548,98303,98849,98122,108583,103584,101786,100984,99948,98929,99332,98453,98607,98393,143838,135407,100263,98783,98198,97909,97626,99281,104764,97149,105916,101477,99839,99101,98025,97482,97510,97229,96635,96932,102688,111058,129676,97596,97252,96707,96651,96662,96942,96343,99948,100618,100938,97833,96264,95951,95835,95782,95232,96082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,97226,136765,133523,83594,83035,82934,82703,82947,82526,82508,98272,136272,133487,84387,83428,83079,82915,83169,83005,82833,106732,133667,130615,85828,84835,83840,83593,83874,83672,83560,103971,134822,131338,84790,83336,83538,83479,83420,83251,83176,102487,134526,131966,84044,83471,83666,83192,83219,83092,83024,109484,133930,128965,86012,93496,85444,0,0,0,0,110407,133996,128497,86334,85301,84777,84585,84455,84506,84205,114148,133693,127296,86456,86100,85777,85208,85158,84798,84794,115379,134154,126932,86457,86301,85833,85668,85520,85270,85289,107237,134039,130215,85762,84986,84200,84205,83994,83763,83810,108249,134467,129180,86054,85013,84596,83999,84353,83913,83916,117798,132197,126840,87153,86438,85851,85647,85738,85597,85442,118509,132257,126439,87449,0,0,0,0,0,0,113255,133601,127257,86664,86363,85621,85108,84932,84908,84863,111486,134085,127829,86797,85982,85143,84791,84868,84741,84775,122149,130548,127547,87447,87026,86802,86886,85588,85498,85460,120856,130925,127779,87374,87228,86864,89170,91826,0,0,115056,133299,127434,86565,86222,85857,85473,85564,85192,85240,103509,134363,131678,84373,83353,83607,83263,83335,83275,83229,104543,134951,131014,85200,84243,83670,83484,83768,83287,83331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,118974,139495,89507,88541,88468,88246,88146,87802,87677,87717,113202,143144,88174,87786,87628,87751,87473,87556,87374,87291,121668,139318,90341,89093,88908,88816,88557,88535,88279,88480,115987,141432,89531,88592,88459,88096,87778,87812,87657,87741,117681,140052,90771,88698,88799,88517,88118,88037,87805,87792,130290,135841,92602,90195,90142,90316,90403,90202,90336,90244,123321,137973,90791,89984,89572,89419,89184,89144,89128,89094,151878,0,0,0,0,0,0,0,0,0,124250,137807,90821,89918,89784,89622,89356,89372,88823,89107,120313,138727,90109,88920,88876,88695,88423,88427,88596,88205,125584,137542,90633,90102,89919,89395,89197,89194,88908,89020,128477,136103,91573,90623,90640,90633,90259,90343,90119,89822,129345,135921,91531,90937,90612,90607,90136,90245,90397,90215,127784,139697,91825,90890,90042,90053,90347,90238,90007,90408,126126,137349,91206,90642,90522,90348,90572,90072,89650,89544,127588,136381,91531,90607,90698,90688,90128,90361,90026,89987,128369,141551,91963,92394,90899,90420,90285,90641,89991,89988,114050,142645,88457,88291,88011,87742,87427,87722,87307,87162,116785,143339,115788,89147,88792,88484,88297,89094,88721,88915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,105838,98078,96430,99028,98227,99942,99617,101742,157666,142477,103533,97079,95484,94600,96385,98445,100103,100198,169656,142381,116721,102641,103099,101491,102149,101861,104005,110863,119671,138888,108525,100230,97446,96239,97065,98458,99739,102972,156539,142518,109830,99725,98662,96797,97693,98430,99513,143846,119464,139080,121180,104115,102222,103790,103472,104419,102919,108563,119875,137169,110731,101316,121641,103504,100738,104855,104695,110690,119894,133237,117931,102634,102643,103890,102377,102688,102337,112628,118813,138218,119000,102441,102260,104691,102115,102834,102112,0,0,0,118410,101521,102955,103093,102145,102167,102444,111121,119155,139165,112879,101839,99315,101455,101874,101747,103812,127032,122344,136401,113575,102288,106567,124946,104543,99492,98851,110364,119539,132286,120125,103028,103363,103299,103415,104060,101150,0,0,0,122202,103498,102055,102851,103278,104449,103266,110009,121397,136420,159742,101593,96329,97492,98477,100970,101035,112396,131144,114841,119613,102660,101683,104862,102165,102568,103268,111947,118972,137693,121671,102166,100963,104708,102584,105155,103243,109811,118552,137299,123384,104751,101801,102867,103416,105426,104929,109419,119800,134515,104800,97152,95440,95972,96838,123338,104685,105013,136656,140482,124174,104545,102162,102930,103227,105305,104867,109838,120400,133358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,87777,79909,79048,78771,78236,78309,78376,78264,78660,78363,89833,80721,80042,79058,78923,79072,78681,78502,79017,78514,92149,82270,80724,80735,80163,79421,78868,78140,78256,77953,86931,79558,78639,78553,77852,78039,77980,77917,78413,78222,89264,80794,79803,79203,78841,78832,78912,78728,78492,78260,95525,83421,81511,81133,81501,80709,80753,80634,80838,80833,88737,80700,79383,79053,78696,78830,78595,78540,78612,78688,92670,82297,81327,80468,80730,80764,80687,80629,80407,80369,93897,82457,81555,80646,80976,80445,80567,80703,80596,80333,92957,82292,81480,80537,80566,80771,80859,80653,80382,80447,94822,82759,81789,81364,81306,80584,80886,80805,81303,81172,95407,82999,81572,81196,81375,80792,80690,80820,81181,81603,97330,82955,82150,82115,82986,81566,81055,81197,81164,81347,98492,82357,82191,82215,81815,80802,81029,81352,81570,81326,99519,82931,82748,81439,82082,81513,81439,81284,81240,81425,91463,82278,80833,80889,81582,80739,80728,80510,80406,80381,96053,83267,82086,80857,81605,80962,80666,80797,80962,81245,96578,83230,82236,81726,82189,81215,81416,81217,81048,81632,86188,78843,78211,77506,77761,77870,77835,77652,77647,77584,90711,81008,80458,80154,79541,78964,79178,78691,79069,78623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,78786,77276,77401,77058,76992,77157,77111,77205,77035,76825,79878,77497,77333,77433,77570,77578,77372,77283,77190,76984,87074,80485,80147,80015,79527,79521,79414,79676,79761,79262,82490,79154,78470,78665,78405,78530,78618,78495,78493,77859,81694,79071,78297,78238,78106,78337,78402,78377,78258,78203,84809,79834,79133,79216,78894,79037,79146,79469,78773,78666,90112,82259,81068,80667,80997,80802,81079,80654,80484,80321,87559,81071,80176,80417,80408,80220,80125,79942,79969,79606,85918,80393,79589,79180,79327,79238,79453,79310,79356,79161,83846,79455,79171,79022,79068,78889,78845,79258,79043,78514,81249,78750,78042,78131,77823,77868,78398,78423,78033,77955,83329,79408,79183,78903,78863,78532,79067,79205,79031,78244,88116,80975,80248,80497,80335,80318,80027,80023,80080,79767,86486,80240,80050,79518,79267,79504,79322,79345,79754,79601,90561,82135,81278,82141,106280,110413,81706,81612,85429,83569,89655,81236,80948,80818,80713,81140,80335,80316,80244,80131,89313,82699,80829,80497,80669,81314,80491,80554,79898,80018,88500,82025,80797,80728,80823,80398,80512,80334,80301,79962,85413,80341,79121,79176,78441,78885,79165,79596,78647,78875,85117,79862,79176,79450,79912,78706,79114,79531,79118,78776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,107755,101056,98310,96423,96402,95680,94972,94283,94211,94568,128444,104221,115310,99239,98392,96667,96164,95075,95015,95567,110896,102831,101580,97526,96961,96581,95511,95936,94819,94545,117243,102133,98727,98162,97136,97051,96603,96432,96343,96108,112676,101352,98347,95500,94904,95227,95275,95081,94749,95212,112185,103331,100430,98225,97138,96227,97274,95634,95380,95494,125482,106718,101100,100402,100195,98416,97549,97717,97783,97622,124480,104902,100989,101988,98738,97553,97230,98069,97595,98646,131071,102853,102569,97932,98656,96762,96886,95491,97815,93810,115868,101251,99609,98596,97338,96992,96687,96518,96335,96115,118928,102127,100219,98113,98283,96888,96524,96265,95744,96101,123015,104908,101155,99465,98934,97809,98120,98335,99199,98824,121273,103976,99831,98045,97362,97778,97507,97264,96891,96526,119336,103222,100328,98745,97933,97230,97325,97486,96644,101979,120871,104095,102705,100250,98160,98591,98179,98557,98861,99131,124858,105966,101807,100277,99785,99008,97649,97772,97647,97762,106989,100270,98379,96615,94907,94445,94258,93869,93897,93933,105621,101506,97852,96865,97139,95049,94679,94250,94165,100374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,88839,79653,78866,78845,78035,78051,77573,77828,77485,77390,85007,78618,78062,77199,76901,76921,77339,76968,76908,76668,90714,80831,79567,79495,78465,78492,78201,78178,78599,78318,86949,79267,79617,78304,77912,77619,77116,77346,77218,76851,88164,79230,78936,80268,78185,78187,77750,77924,77701,77290,93369,82637,80999,80500,79995,79751,79489,79153,79570,78803,91914,82351,81061,80085,79553,79035,79561,79789,79258,78770,92562,83010,80816,80400,80083,79604,79381,79107,79458,79053,92141,81459,81175,79886,79485,79157,79548,79965,78821,78846,89626,80131,79166,79122,78683,78470,78173,78180,77998,77827,87616,79370,79247,79358,78033,77979,77411,77528,77532,77323,90065,80826,79370,79132,78685,78604,78321,78187,78590,78055,91078,81653,80581,79270,78858,78613,78329,78132,78320,77957,89297,79784,79181,79260,78388,78072,77979,77978,77866,77550,91599,81620,81120,79925,79448,79158,79522,80039,78823,78754,93072,82043,80796,80483,79966,79542,79341,79160,79500,79125,94472,82442,86774,79823,79278,79311,78992,79405,79378,79160,93860,82660,81845,80974,80509,80245,79596,79462,79429,79677,83180,77904,77508,76522,76546,76420,76378,76646,76404,76078,85896,79403,78315,77994,77573,77287,77391,77492,77331,77116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,92510,85066,84512,83971,83616,83324,83386,84160,82866,83196,86987,83299,82781,82359,82297,82213,82059,82402,82065,81860,97073,87713,86160,85743,85279,86018,85458,85484,84906,84751,91408,84475,83605,83670,83411,83373,83517,83709,83744,83585,91882,84955,84153,84157,83686,83397,83410,83624,83384,83315,95679,85678,85209,84302,84173,83748,83735,84094,83439,83577,98428,89256,87171,87110,85938,85802,86089,85835,85870,85444,98871,89280,87182,87187,86340,85772,86386,85667,85775,85577,96407,85768,85253,85153,84844,84268,85120,84930,84429,84605,93426,85099,84517,84256,84085,83736,84244,83749,83469,83343,94623,84999,84531,83966,83999,83729,84303,83627,83761,83589,90470,84080,83794,83309,83218,83178,82792,82907,83051,82433,98141,89190,87153,86896,86044,85978,85990,85638,85585,85416,97967,88458,87106,85956,86239,86267,86165,85855,85382,85469,97802,87995,85845,85780,85731,85756,85736,85246,85104,84973,97549,87971,87481,85933,86245,86228,86075,85727,85559,85134,99686,89474,87489,87144,87207,87022,86703,86249,86197,85415,99291,89270,87500,87175,86441,85946,86205,86644,85902,85335,88299,82977,82617,82702,82673,82389,82312,82473,82220,82552,89841,83732,83339,83008,82732,82687,82708,82666,83047,82378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,110305,102077,101863,101121,101242,100820,100476,101323,101603,101197,106347,100934,100256,100170,100160,100091,100095,99633,99466,99536,113562,103630,103779,102958,102232,103048,101810,101550,101262,101185,108516,101613,101278,100948,100721,101115,100706,103138,101158,100547,122749,104313,104153,104718,104303,102785,103261,102618,102901,103673,113057,103342,103467,102302,101993,101839,101357,101581,101260,101064,143067,109035,103600,103146,102814,102923,102770,102558,102301,102328,124450,104743,102617,104259,102706,102436,110510,102279,103898,103814,116986,104357,104165,103551,103375,102910,103430,102833,102419,102327,112048,102923,102434,101387,101232,101078,101266,100817,100836,100754,114804,103480,103418,103194,102749,102520,102446,101859,101791,101964,116177,104275,103581,103408,103126,102745,102423,102031,102001,101931,111020,102428,102235,101558,101420,101235,101122,100974,100818,100986,117699,105236,104547,103471,103252,102965,103350,103127,102751,102355,123422,105956,104529,104168,104266,103601,103885,103447,104046,103909,121745,104442,104389,103679,103417,102855,102911,102369,102267,102132,121396,104391,103830,104179,103204,102836,105194,103056,102788,103654,107827,100877,100711,100552,100812,100100,100090,99868,99920,99766,109596,101814,101652,101203,100889,100998,100669,101749,101678,100890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,122381,116341,112772,111439,110657,110322,109710,109108,109035,108510,124411,116234,113521,112265,111822,110816,110420,109517,109205,108805,130592,117484,117990,114213,113940,111625,110267,109875,110088,109981,129207,117364,114501,113453,112273,112043,111379,111134,111743,110782,125552,115915,114072,112837,111744,111254,110643,110785,110348,109703,128110,119209,116770,115433,114336,114142,113550,112406,112179,111826,131975,120802,117252,115938,114994,114540,113393,112827,113389,112538,135836,120306,119542,116373,115578,114595,113888,114250,113510,112741,134184,120497,117640,117592,116161,114075,113353,113032,112570,113640,128714,116420,114710,113023,112377,112005,111088,110885,110894,118841,132500,121021,117721,116553,115734,113981,113240,113253,113139,114966,130388,119045,117774,116597,115574,114167,113211,112746,112748,112105,126541,117755,114539,113340,112361,111852,111038,110779,111259,111895,131588,119524,116643,114493,112964,113119,112259,110567,110800,110342,134359,120844,118916,117052,115723,114330,113489,113646,113088,112371,133301,120695,117736,117603,115108,113912,113258,113404,112898,112072,134644,121097,117417,117322,114863,113608,113299,121185,112104,112030,181041,152306,118017,116388,115628,116892,114441,113363,115755,116604,120785,118823,112824,111903,110364,109895,109973,109118,108892,108915,131071,118766,115649,113648,110799,110163,110652,111130,109680,112818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
