copy_id,driver1_coef,driver2_coef,driver3_coef,driver4_coef,driver5_coef,driver6_coef,driver7_coef,driver8_coef,driver9_coef,driver10_coef,driver11_coef,driver12_coef,driver13_coef,driver14_coef,driver15_coef,driver16_coef,driver17_coef,driver18_coef,driver19_coef,driver20_coef,driver21_coef,driver22_coef,driver23_coef,driver24_coef,driver1_lap_10,driver2_lap_10,driver3_lap_10,driver4_lap_10,driver5_lap_10,driver6_lap_10,driver7_lap_10,driver8_lap_10,driver9_lap_10,driver10_lap_10,driver11_lap_10,driver12_lap_10,driver13_lap_10,driver14_lap_10,driver15_lap_10,driver16_lap_10,driver17_lap_10,driver18_lap_10,driver19_lap_10,driver20_lap_10,driver21_lap_10,driver22_lap_10,driver23_lap_10,driver24_lap_10
195_0,9.37243174992332,13.1479835601968,7.765323463546142,10.063821400973689,10.643552875221465,5.195982852911105,7.005783227608557,6.954864024385346,8.928318462054811,11.222136014297272,4.405582358083191,7.740361425277105,15.48552482067267,10.170539344853951,12.389538584008497,6.540364180667332,8.491468846476492,15.48552482067267,15.48552482067267,7.23111793157312,9.444847910469132,5.1616488143203485,6.705062445651468,9.024430065380272,14,19,7,21,13,10,17,16,4,18,5,8,25,12,15,2,9,25,25,20,11,1,3,6
195_1,15.48552482067267,6.540364180667332,15.48552482067267,4.405582358083191,10.063821400973689,12.389538584008497,7.765323463546142,5.1616488143203485,7.23111793157312,6.954864024385346,7.005783227608557,9.024430065380272,5.195982852911105,10.170539344853951,8.928318462054811,7.740361425277105,10.643552875221465,11.222136014297272,13.1479835601968,6.705062445651468,15.48552482067267,9.37243174992332,8.491468846476492,9.444847910469132,25,2,25,5,21,15,7,1,20,16,17,6,10,12,4,8,13,18,19,3,25,14,9,11
196_1,14.564457503583606,6.540364180667332,14.564457503583606,4.405582358083191,8.491468846476492,5.195982852911105,7.765323463546142,9.37243174992332,7.005783227608557,6.954864024385346,6.705062445651468,9.024430065380272,11.222136014297272,10.170539344853951,8.928318462054811,7.740361425277105,14.564457503583606,14.564457503583606,10.643552875221465,5.1616488143203485,14.564457503583606,10.063821400973689,12.389538584008497,9.444847910469132,25,2,25,4,10,15,12,7,8,16,6,5,19,9,3,13,25,25,14,1,25,11,17,18
196_2,14.564457503583606,9.37243174992332,11.222136014297272,12.389538584008497,8.491468846476492,5.195982852911105,10.170539344853951,8.928318462054811,14.564457503583606,10.063821400973689,6.954864024385346,14.564457503583606,4.405582358083191,7.740361425277105,9.024430065380272,10.643552875221465,7.005783227608557,5.1616488143203485,14.564457503583606,14.564457503583606,6.540364180667332,9.444847910469132,7.765323463546142,6.705062445651468,25,7,19,17,10,15,9,3,25,11,16,25,4,13,5,14,8,1,25,25,2,18,12,6
197_0,11.698238895364584,15.45682428433279,9.024430065380272,13.1479835601968,15.45682428433279,15.45682428433279,10.063821400973689,4.405582358083191,7.765323463546142,15.45682428433279,9.444847910469132,7.23111793157312,15.45682428433279,8.928318462054811,10.643552875221465,6.540364180667332,11.222136014297272,15.45682428433279,15.45682428433279,9.37243174992332,6.705062445651468,5.195982852911105,8.491468846476492,7.740361425277105,10,25,16,15,25,25,9,2,4,25,13,6,25,3,8,1,12,25,25,14,17,7,11,5
197_1,15.45682428433279,6.540364180667332,15.45682428433279,9.444847910469132,13.1479835601968,10.643552875221465,9.024430065380272,5.195982852911105,9.37243174992332,4.405582358083191,10.063821400973689,7.740361425277105,15.45682428433279,8.928318462054811,7.765323463546142,7.23111793157312,15.45682428433279,15.45682428433279,15.45682428433279,8.491468846476492,15.45682428433279,11.698238895364584,11.222136014297272,6.705062445651468,25,1,25,13,15,8,16,7,14,2,9,5,25,3,4,6,25,25,25,11,25,10,12,17
197_2,15.45682428433279,5.195982852911105,15.45682428433279,11.222136014297272,13.1479835601968,10.643552875221465,8.928318462054811,7.765323463546142,15.45682428433279,11.698238895364584,4.405582358083191,15.45682428433279,9.444847910469132,7.23111793157312,7.740361425277105,15.45682428433279,9.37243174992332,8.491468846476492,15.45682428433279,15.45682428433279,6.540364180667332,6.705062445651468,9.024430065380272,10.063821400973689,25,7,25,12,15,8,3,4,25,10,2,25,13,6,5,25,14,11,25,25,1,17,16,9
198_0,5.1616488143203485,5.195982852911105,7.765323463546142,9.37243174992332,13.1479835601968,12.389538584008497,11.236505227260102,6.954864024385346,8.928318462054811,11.698238895364584,4.405582358083191,7.740361425277105,11.222136014297272,10.170539344853951,8.491468846476492,6.540364180667332,10.063821400973689,15.558883175273937,15.558883175273937,7.23111793157312,9.444847910469132,6.705062445651468,7.005783227608557,9.024430065380272,3,7,13,19,21,16,15,6,10,17,1,5,20,22,12,4,18,25,25,11,14,2,9,8
198_1,11.222136014297272,6.540364180667332,15.558883175273937,4.405582358083191,9.37243174992332,8.491468846476492,7.765323463546142,6.705062445651468,7.23111793157312,6.954864024385346,11.236505227260102,9.024430065380272,12.389538584008497,10.170539344853951,8.928318462054811,7.740361425277105,13.1479835601968,11.698238895364584,5.195982852911105,7.005783227608557,15.558883175273937,5.1616488143203485,10.063821400973689,9.444847910469132,20,4,25,1,19,12,13,2,11,6,15,8,16,22,10,5,21,17,7,9,25,3,18,14
198_2,15.558883175273937,6.705062445651468,12.389538584008497,10.063821400973689,9.37243174992332,8.491468846476492,10.170539344853951,8.928318462054811,11.222136014297272,5.1616488143203485,6.954864024385346,13.1479835601968,4.405582358083191,7.740361425277105,9.024430065380272,5.195982852911105,7.23111793157312,7.005783227608557,15.558883175273937,11.698238895364584,6.540364180667332,9.444847910469132,7.765323463546142,11.236505227260102,25,2,16,18,19,12,22,10,20,3,6,21,1,5,8,7,11,9,25,17,4,14,13,15
199_0,5.1616488143203485,5.195982852911105,7.765323463546142,9.37243174992332,13.1479835601968,12.389538584008497,11.236505227260102,6.954864024385346,8.928318462054811,11.698238895364584,4.405582358083191,7.740361425277105,11.222136014297272,10.170539344853951,8.491468846476492,6.540364180667332,10.063821400973689,15.558883175273937,15.558883175273937,7.23111793157312,9.444847910469132,6.705062445651468,7.005783227608557,9.024430065380272,1,8,19,13,22,15,18,12,11,17,3,7,21,20,9,2,14,25,25,5,16,6,4,10
199_1,11.222136014297272,6.540364180667332,15.558883175273937,4.405582358083191,9.37243174992332,8.491468846476492,7.765323463546142,6.705062445651468,7.23111793157312,6.954864024385346,11.236505227260102,9.024430065380272,12.389538584008497,10.170539344853951,8.928318462054811,7.740361425277105,13.1479835601968,11.698238895364584,5.195982852911105,7.005783227608557,15.558883175273937,5.1616488143203485,10.063821400973689,9.444847910469132,21,2,25,3,13,9,19,6,5,12,18,10,15,20,11,7,22,17,8,4,25,1,14,16
199_2,15.558883175273937,6.705062445651468,12.389538584008497,10.063821400973689,9.37243174992332,8.491468846476492,10.170539344853951,8.928318462054811,11.222136014297272,5.1616488143203485,6.954864024385346,13.1479835601968,4.405582358083191,7.740361425277105,9.024430065380272,5.195982852911105,7.23111793157312,7.005783227608557,15.558883175273937,11.698238895364584,6.540364180667332,9.444847910469132,7.765323463546142,11.236505227260102,25,6,15,14,13,9,20,11,21,1,12,22,3,7,10,8,5,4,25,17,2,16,19,18
19_0,7.291152062868304,7.765323463546142,6.863627615159878,8.09732420788157,17.761147091335822,8.928318462054811,7.947053211109463,12.51200129890951,7.03611999653878,17.761147091335822,6.919267466526158,10.102772301199115,17.761147091335822,9.060547849756858,5.949614274396139,4.092726599204289,14.976826822281982,17.761147091335822,17.761147091335822,11.145161206810346,12.272513982860428,10.170539344853951,6.540364180667332,12.877808651865683,4,15,9,11,25,16,1,7,19,25,2,3,25,8,14,5,18,25,25,12,17,6,10,13
19_1,17.761147091335822,4.092726599204289,17.761147091335822,6.919267466526158,8.09732420788157,5.949614274396139,6.863627615159878,10.170539344853951,11.145161206810346,12.51200129890951,7.947053211109463,12.877808651865683,8.928318462054811,9.060547849756858,7.03611999653878,10.102772301199115,17.761147091335822,17.761147091335822,7.765323463546142,6.540364180667332,17.761147091335822,7.291152062868304,14.976826822281982,12.272513982860428,25,5,25,2,11,14,9,6,12,7,1,13,16,8,19,3,25,25,15,10,25,4,18,17
1_0,7.291152062868304,12.645127570129192,6.863627615159878,8.09732420788157,17.314776610904474,7.765323463546142,7.947053211109463,12.877808651865683,7.03611999653878,17.314776610904474,6.919267466526158,10.102772301199115,17.314776610904474,9.060547849756858,8.928318462054811,4.092726599204289,5.949614274396139,17.314776610904474,17.314776610904474,11.145161206810346,14.446116818195136,13.138968841892735,10.170539344853951,12.933436633295344,19,10,12,1,25,6,3,7,5,25,14,4,25,17,11,8,2,25,25,9,13,18,15,16
1_1,17.314776610904474,4.092726599204289,17.314776610904474,6.919267466526158,8.09732420788157,8.928318462054811,6.863627615159878,13.138968841892735,11.145161206810346,12.877808651865683,7.947053211109463,12.933436633295344,7.765323463546142,9.060547849756858,7.03611999653878,10.102772301199115,17.314776610904474,17.314776610904474,12.645127570129192,10.170539344853951,17.314776610904474,7.291152062868304,5.949614274396139,14.446116818195136,25,8,25,14,1,11,12,18,9,7,3,16,6,17,5,4,25,25,10,15,25,19,2,13
1_2,17.314776610904474,13.138968841892735,7.765323463546142,5.949614274396139,8.09732420788157,8.928318462054811,9.060547849756858,7.03611999653878,17.314776610904474,7.291152062868304,12.877808651865683,17.314776610904474,6.919267466526158,10.102772301199115,12.933436633295344,12.645127570129192,11.145161206810346,10.170539344853951,17.314776610904474,17.314776610904474,4.092726599204289,14.446116818195136,6.863627615159878,7.947053211109463,25,18,6,2,1,11,17,5,25,19,7,25,14,4,16,10,9,15,25,25,8,13,12,3
200_0,5.195982852911105,15.671567234222772,6.954864024385346,11.698238895364584,15.671567234222772,15.671567234222772,6.705062445651468,9.024430065380272,8.928318462054811,15.671567234222772,7.740361425277105,7.23111793157312,15.671567234222772,10.170539344853951,11.222136014297272,6.540364180667332,13.1479835601968,15.671567234222772,15.671567234222772,7.005783227608557,11.236505227260102,8.491468846476492,5.1616488143203485,4.405582358083191,8,25,7,13,25,25,4,15,3,25,11,6,25,10,16,9,17,25,25,5,12,14,1,2
200_1,15.671567234222772,6.540364180667332,15.671567234222772,7.740361425277105,11.698238895364584,11.222136014297272,6.954864024385346,8.491468846476492,7.005783227608557,9.024430065380272,6.705062445651468,4.405582358083191,15.671567234222772,10.170539344853951,8.928318462054811,7.23111793157312,15.671567234222772,15.671567234222772,15.671567234222772,5.1616488143203485,15.671567234222772,5.195982852911105,13.1479835601968,11.236505227260102,25,9,25,11,13,16,7,14,5,15,4,2,25,10,3,6,25,25,25,1,25,8,17,12
200_2,15.671567234222772,8.491468846476492,15.671567234222772,13.1479835601968,11.698238895364584,11.222136014297272,10.170539344853951,8.928318462054811,15.671567234222772,5.195982852911105,9.024430065380272,15.671567234222772,7.740361425277105,7.23111793157312,4.405582358083191,15.671567234222772,7.005783227608557,5.1616488143203485,15.671567234222772,15.671567234222772,6.540364180667332,11.236505227260102,6.954864024385346,6.705062445651468,25,14,25,17,13,16,10,3,25,8,15,25,11,6,2,25,5,1,25,25,9,12,7,4
201_0,5.1616488143203485,13.1479835601968,7.765323463546142,9.37243174992332,15.5496734728635,5.195982852911105,11.236505227260102,6.954864024385346,8.928318462054811,11.222136014297272,4.405582358083191,7.740361425277105,15.5496734728635,10.170539344853951,12.389538584008497,6.540364180667332,8.491468846476492,15.5496734728635,15.5496734728635,7.23111793157312,9.444847910469132,6.705062445651468,7.005783227608557,9.024430065380272,1,19,11,16,25,5,15,3,8,18,6,4,25,13,17,2,12,25,25,9,20,7,10,14
201_1,15.5496734728635,6.540364180667332,15.5496734728635,4.405582358083191,9.37243174992332,12.389538584008497,7.765323463546142,6.705062445651468,7.23111793157312,6.954864024385346,11.236505227260102,9.024430065380272,5.195982852911105,10.170539344853951,8.928318462054811,7.740361425277105,15.5496734728635,11.222136014297272,13.1479835601968,7.005783227608557,15.5496734728635,5.1616488143203485,8.491468846476492,9.444847910469132,25,2,25,6,16,17,11,7,9,3,15,14,5,13,8,4,25,18,19,10,25,1,12,20
202_0,5.1616488143203485,5.195982852911105,7.765323463546142,9.37243174992332,11.222136014297272,12.389538584008497,11.236505227260102,6.954864024385346,8.928318462054811,13.1479835601968,4.405582358083191,7.740361425277105,15.516626794609405,10.170539344853951,8.491468846476492,6.540364180667332,10.063821400973689,15.516626794609405,15.516626794609405,7.23111793157312,9.444847910469132,6.705062445651468,7.005783227608557,9.024430065380272,1,5,16,12,18,19,17,13,10,20,3,6,25,15,14,2,11,25,25,7,21,4,9,8
202_1,15.516626794609405,6.540364180667332,15.516626794609405,4.405582358083191,9.37243174992332,8.491468846476492,7.765323463546142,6.705062445651468,7.23111793157312,6.954864024385346,11.236505227260102,9.024430065380272,12.389538584008497,10.170539344853951,8.928318462054811,7.740361425277105,11.222136014297272,13.1479835601968,5.195982852911105,7.005783227608557,15.516626794609405,5.1616488143203485,10.063821400973689,9.444847910469132,25,2,25,3,12,14,16,4,7,13,17,8,19,15,10,6,18,20,5,9,25,1,11,21
202_2,15.516626794609405,6.705062445651468,12.389538584008497,10.063821400973689,9.37243174992332,8.491468846476492,10.170539344853951,8.928318462054811,15.516626794609405,5.1616488143203485,6.954864024385346,11.222136014297272,4.405582358083191,7.740361425277105,9.024430065380272,5.195982852911105,7.23111793157312,7.005783227608557,15.516626794609405,13.1479835601968,6.540364180667332,9.444847910469132,7.765323463546142,11.236505227260102,25,4,19,11,12,14,15,10,25,1,13,18,3,6,8,5,7,9,25,20,2,21,16,17
203_1,15.793611850843225,6.540364180667332,15.793611850843225,7.23111793157312,15.793611850843225,15.793611850843225,6.954864024385346,13.1479835601968,10.063821400973689,4.405582358083191,12.389538584008497,7.740361425277105,15.793611850843225,10.170539344853951,8.928318462054811,7.005783227608557,15.793611850843225,15.793611850843225,15.793611850843225,5.195982852911105,15.793611850843225,11.222136014297272,15.793611850843225,6.705062445651468,25,13,25,3,25,25,6,14,9,1,10,5,25,11,8,4,25,25,25,2,25,12,25,7
203_2,15.793611850843225,13.1479835601968,15.793611850843225,15.793611850843225,15.793611850843225,15.793611850843225,10.170539344853951,8.928318462054811,15.793611850843225,11.222136014297272,4.405582358083191,15.793611850843225,7.23111793157312,7.005783227608557,7.740361425277105,15.793611850843225,10.063821400973689,5.195982852911105,15.793611850843225,15.793611850843225,6.540364180667332,6.705062445651468,6.954864024385346,12.389538584008497,25,14,25,25,25,25,11,8,25,12,1,25,3,4,5,25,9,2,25,25,13,7,6,10
204_0,5.1616488143203485,5.195982852911105,7.765323463546142,9.37243174992332,13.1479835601968,12.389538584008497,11.236505227260102,6.954864024385346,8.928318462054811,11.698238895364584,4.405582358083191,7.740361425277105,11.222136014297272,10.170539344853951,8.491468846476492,6.540364180667332,10.063821400973689,15.558883175273937,15.558883175273937,7.23111793157312,9.444847910469132,6.705062445651468,7.005783227608557,9.024430065380272,2,7,13,15,21,17,16,6,10,20,3,5,19,11,14,1,18,25,25,12,22,4,8,9
204_1,11.222136014297272,6.540364180667332,15.558883175273937,4.405582358083191,9.37243174992332,8.491468846476492,7.765323463546142,6.705062445651468,7.23111793157312,6.954864024385346,11.236505227260102,9.024430065380272,12.389538584008497,10.170539344853951,8.928318462054811,7.740361425277105,13.1479835601968,11.698238895364584,5.195982852911105,7.005783227608557,15.558883175273937,5.1616488143203485,10.063821400973689,9.444847910469132,19,1,25,3,15,14,13,4,12,6,16,9,17,11,10,5,21,20,7,8,25,2,18,22
204_2,15.558883175273937,6.705062445651468,12.389538584008497,10.063821400973689,9.37243174992332,8.491468846476492,10.170539344853951,8.928318462054811,11.222136014297272,5.1616488143203485,6.954864024385346,13.1479835601968,4.405582358083191,7.740361425277105,9.024430065380272,5.195982852911105,7.23111793157312,7.005783227608557,15.558883175273937,11.698238895364584,6.540364180667332,9.444847910469132,7.765323463546142,11.236505227260102,25,4,17,18,15,14,11,10,19,2,6,21,3,5,9,7,12,8,25,20,1,22,13,16
205_0,9.37243174992332,13.1479835601968,6.954864024385346,8.491468846476492,15.631619855365674,11.698238895364584,7.005783227608557,9.024430065380272,7.765323463546142,11.222136014297272,7.740361425277105,9.444847910469132,15.631619855365674,8.928318462054811,5.195982852911105,6.540364180667332,12.389538584008497,15.631619855365674,15.631619855365674,11.236505227260102,7.23111793157312,5.1616488143203485,6.705062445651468,4.405582358083191,16,20,8,12,25,19,11,6,13,18,9,14,25,5,10,4,17,25,25,15,7,3,2,1
205_1,15.631619855365674,6.540364180667332,15.631619855365674,7.740361425277105,8.491468846476492,5.195982852911105,6.954864024385346,5.1616488143203485,11.236505227260102,9.024430065380272,7.005783227608557,4.405582358083191,11.698238895364584,8.928318462054811,7.765323463546142,9.444847910469132,15.631619855365674,11.222136014297272,13.1479835601968,6.705062445651468,15.631619855365674,9.37243174992332,12.389538584008497,7.23111793157312,25,4,25,9,12,10,8,3,15,6,11,1,19,5,13,14,25,18,20,2,25,16,17,7
205_2,15.631619855365674,5.1616488143203485,11.698238895364584,12.389538584008497,8.491468846476492,5.195982852911105,8.928318462054811,7.765323463546142,15.631619855365674,9.37243174992332,9.024430065380272,15.631619855365674,7.740361425277105,9.444847910469132,4.405582358083191,13.1479835601968,11.236505227260102,6.705062445651468,15.631619855365674,11.222136014297272,6.540364180667332,7.23111793157312,6.954864024385346,7.005783227608557,25,3,19,17,12,10,5,13,25,16,6,25,9,14,1,20,15,2,25,18,4,7,8,11
206_0,5.1616488143203485,13.1479835601968,7.765323463546142,9.37243174992332,15.5496734728635,5.195982852911105,11.236505227260102,6.954864024385346,8.928318462054811,11.222136014297272,4.405582358083191,7.740361425277105,15.5496734728635,10.170539344853951,12.389538584008497,6.540364180667332,8.491468846476492,15.5496734728635,15.5496734728635,7.23111793157312,9.444847910469132,6.705062445651468,7.005783227608557,9.024430065380272,1,20,18,13,25,6,14,8,10,19,7,5,25,17,15,4,16,25,25,3,12,2,11,9
206_1,15.5496734728635,6.540364180667332,15.5496734728635,4.405582358083191,9.37243174992332,12.389538584008497,7.765323463546142,6.705062445651468,7.23111793157312,6.954864024385346,11.236505227260102,9.024430065380272,5.195982852911105,10.170539344853951,8.928318462054811,7.740361425277105,15.5496734728635,11.222136014297272,13.1479835601968,7.005783227608557,15.5496734728635,5.1616488143203485,8.491468846476492,9.444847910469132,25,4,25,7,13,15,18,2,3,8,14,9,6,17,10,5,25,19,20,11,25,1,16,12
206_2,15.5496734728635,6.705062445651468,5.195982852911105,8.491468846476492,9.37243174992332,12.389538584008497,10.170539344853951,8.928318462054811,15.5496734728635,5.1616488143203485,6.954864024385346,15.5496734728635,4.405582358083191,7.740361425277105,9.024430065380272,13.1479835601968,7.23111793157312,7.005783227608557,15.5496734728635,11.222136014297272,6.540364180667332,9.444847910469132,7.765323463546142,11.236505227260102,25,2,6,16,13,15,17,10,25,1,8,25,7,5,9,20,3,11,25,19,4,12,18,14
207_0,5.685798423716777,14.16206092522115,7.765323463546142,11.803107021499102,14.16206092522115,14.16206092522115,10.063821400973689,4.405582358083191,8.928318462054811,14.16206092522115,7.23111793157312,7.005783227608557,14.16206092522115,10.170539344853951,14.16206092522115,6.540364180667332,11.581485751592805,14.16206092522115,14.16206092522115,9.37243174992332,5.1616488143203485,10.643552875221465,11.222136014297272,9.444847910469132,6,25,9,8,25,25,16,3,10,25,1,5,25,14,25,2,12,25,25,13,4,11,15,7
207_1,14.16206092522115,6.540364180667332,14.16206092522115,7.23111793157312,11.803107021499102,14.16206092522115,7.765323463546142,10.643552875221465,9.37243174992332,4.405582358083191,10.063821400973689,9.444847910469132,14.16206092522115,10.170539344853951,8.928318462054811,7.005783227608557,14.16206092522115,14.16206092522115,14.16206092522115,11.222136014297272,14.16206092522115,5.685798423716777,11.581485751592805,5.1616488143203485,25,2,25,1,8,25,9,11,13,3,16,7,25,14,10,5,25,25,25,15,25,6,12,4
207_2,14.16206092522115,10.643552875221465,14.16206092522115,11.581485751592805,11.803107021499102,14.16206092522115,10.170539344853951,8.928318462054811,14.16206092522115,5.685798423716777,4.405582358083191,14.16206092522115,7.23111793157312,7.005783227608557,9.444847910469132,14.16206092522115,9.37243174992332,11.222136014297272,14.16206092522115,14.16206092522115,6.540364180667332,5.1616488143203485,7.765323463546142,10.063821400973689,25,11,25,12,8,25,14,10,25,6,3,25,1,5,7,25,13,15,25,25,2,4,9,16
208_0,9.37243174992332,5.685798423716777,7.765323463546142,10.063821400973689,11.581485751592805,11.222136014297272,7.005783227608557,6.954864024385346,8.928318462054811,11.803107021499102,7.740361425277105,9.444847910469132,14.060694002346374,10.170539344853951,5.195982852911105,6.540364180667332,8.491468846476492,14.060694002346374,14.060694002346374,11.236505227260102,7.23111793157312,5.1616488143203485,6.705062445651468,4.405582358083191,19,3,13,14,21,17,5,10,9,16,1,6,25,18,7,8,12,25,25,20,11,4,15,2
208_1,14.060694002346374,6.540364180667332,14.060694002346374,7.740361425277105,10.063821400973689,5.195982852911105,7.765323463546142,5.1616488143203485,11.236505227260102,6.954864024385346,7.005783227608557,4.405582358083191,11.222136014297272,10.170539344853951,8.928318462054811,9.444847910469132,11.581485751592805,11.803107021499102,5.685798423716777,6.705062445651468,14.060694002346374,9.37243174992332,8.491468846476492,7.23111793157312,25,8,25,1,14,7,13,4,20,10,5,2,17,18,9,6,21,16,3,15,25,19,12,11
208_2,14.060694002346374,5.1616488143203485,11.222136014297272,8.491468846476492,10.063821400973689,5.195982852911105,10.170539344853951,8.928318462054811,14.060694002346374,9.37243174992332,6.954864024385346,11.581485751592805,7.740361425277105,9.444847910469132,4.405582358083191,5.685798423716777,11.236505227260102,6.705062445651468,14.060694002346374,11.803107021499102,6.540364180667332,7.23111793157312,7.765323463546142,7.005783227608557,25,4,17,12,14,7,18,9,25,19,10,21,1,6,2,3,20,15,25,16,8,11,13,5
209_1,13.978761872080426,10.170539344853951,13.978761872080426,11.236505227260102,11.222136014297272,5.685798423716777,6.954864024385346,8.491468846476492,5.1616488143203485,7.740361425277105,9.37243174992332,9.444847910469132,11.803107021499102,8.928318462054811,7.765323463546142,7.005783227608557,13.978761872080426,13.978761872080426,11.581485751592805,10.063821400973689,13.978761872080426,5.195982852911105,10.643552875221465,6.705062445651468,25,14,25,10,19,15,5,6,11,1,16,2,18,4,13,8,25,25,12,9,25,7,17,3
20_1,17.978010161313076,4.092726599204289,17.978010161313076,12.933436633295344,10.170539344853951,7.291152062868304,6.863627615159878,7.947053211109463,14.446116818195136,12.51200129890951,12.272513982860428,12.877808651865683,8.09732420788157,9.060547849756858,7.03611999653878,6.919267466526158,7.765323463546142,8.928318462054811,14.976826822281982,11.145161206810346,17.978010161313076,6.540364180667332,13.138968841892735,10.102772301199115,25,18,25,13,6,8,9,1,10,5,16,15,20,4,7,2,12,11,17,14,25,19,21,3
20_2,17.978010161313076,7.947053211109463,8.09732420788157,13.138968841892735,10.170539344853951,7.291152062868304,9.060547849756858,7.03611999653878,17.978010161313076,6.540364180667332,12.51200129890951,7.765323463546142,12.933436633295344,6.919267466526158,12.877808651865683,14.976826822281982,14.446116818195136,11.145161206810346,17.978010161313076,8.928318462054811,4.092726599204289,10.102772301199115,6.863627615159878,12.272513982860428,25,1,20,21,6,8,4,7,25,19,5,12,13,2,15,17,10,14,25,11,18,3,9,16
210_0,10.063821400973689,11.581485751592805,6.954864024385346,8.491468846476492,14.059996640294713,11.803107021499102,6.705062445651468,4.405582358083191,7.765323463546142,14.059996640294713,9.444847910469132,7.23111793157312,14.059996640294713,8.928318462054811,11.222136014297272,6.540364180667332,5.195982852911105,14.059996640294713,14.059996640294713,7.005783227608557,11.236505227260102,9.37243174992332,5.1616488143203485,7.740361425277105,14,19,4,5,25,13,7,2,12,25,6,3,25,8,17,9,18,25,25,11,15,16,10,1
210_1,14.059996640294713,6.540364180667332,14.059996640294713,9.444847910469132,8.491468846476492,11.222136014297272,6.954864024385346,9.37243174992332,7.005783227608557,4.405582358083191,6.705062445651468,7.740361425277105,11.803107021499102,8.928318462054811,7.765323463546142,7.23111793157312,14.059996640294713,14.059996640294713,11.581485751592805,5.1616488143203485,14.059996640294713,10.063821400973689,5.195982852911105,11.236505227260102,25,9,25,6,5,17,4,16,11,2,7,1,13,8,12,3,25,25,19,10,25,14,18,15
211_2,14.065896333044332,10.643552875221465,14.065896333044332,11.581485751592805,11.803107021499102,14.065896333044332,7.765323463546142,6.954864024385346,14.065896333044332,5.685798423716777,7.740361425277105,14.065896333044332,7.23111793157312,11.236505227260102,9.444847910469132,14.065896333044332,6.705062445651468,11.222136014297272,14.065896333044332,14.065896333044332,8.928318462054811,7.005783227608557,4.405582358083191,9.37243174992332,25,9,25,11,16,25,2,3,25,15,14,25,13,10,5,25,6,12,25,25,4,8,1,7
212_0,9.37243174992332,10.643552875221465,7.765323463546142,10.063821400973689,11.581485751592805,11.222136014297272,7.005783227608557,6.954864024385346,8.928318462054811,5.685798423716777,7.740361425277105,9.444847910469132,10.97555947380886,10.170539344853951,5.195982852911105,6.540364180667332,8.491468846476492,13.79005903870658,13.79005903870658,11.236505227260102,7.23111793157312,5.1616488143203485,6.705062445651468,4.405582358083191,10,21,17,18,20,14,4,15,9,8,1,13,19,22,11,3,7,25,25,16,6,5,12,2
212_1,10.97555947380886,6.540364180667332,13.79005903870658,7.740361425277105,10.063821400973689,5.195982852911105,7.765323463546142,5.1616488143203485,11.236505227260102,6.954864024385346,7.005783227608557,4.405582358083191,11.222136014297272,10.170539344853951,8.928318462054811,9.444847910469132,11.581485751592805,5.685798423716777,10.643552875221465,6.705062445651468,13.79005903870658,9.37243174992332,8.491468846476492,7.23111793157312,19,3,25,1,18,11,17,5,16,15,4,2,14,22,9,13,20,8,21,12,25,10,7,6
213_0,8.491468846476492,13.277543611077489,7.765323463546142,5.195982852911105,13.277543611077489,13.277543611077489,7.005783227608557,6.954864024385346,8.928318462054811,13.277543611077489,4.405582358083191,9.444847910469132,13.277543611077489,10.170539344853951,10.97555947380886,6.540364180667332,11.222136014297272,13.277543611077489,13.277543611077489,11.236505227260102,7.23111793157312,10.063821400973689,9.37243174992332,9.024430065380272,10,25,7,16,25,25,3,5,2,25,1,14,25,13,12,4,15,25,25,8,17,11,9,6
213_1,13.277543611077489,6.540364180667332,13.277543611077489,4.405582358083191,5.195982852911105,10.97555947380886,7.765323463546142,10.063821400973689,11.236505227260102,6.954864024385346,7.005783227608557,9.024430065380272,13.277543611077489,10.170539344853951,8.928318462054811,9.444847910469132,13.277543611077489,13.277543611077489,13.277543611077489,9.37243174992332,13.277543611077489,8.491468846476492,11.222136014297272,7.23111793157312,25,4,25,1,16,12,7,11,8,5,3,6,25,13,2,14,25,25,25,9,25,10,15,17
213_2,13.277543611077489,10.063821400973689,13.277543611077489,11.222136014297272,5.195982852911105,10.97555947380886,10.170539344853951,8.928318462054811,13.277543611077489,8.491468846476492,6.954864024385346,13.277543611077489,4.405582358083191,9.444847910469132,9.024430065380272,13.277543611077489,11.236505227260102,9.37243174992332,13.277543611077489,13.277543611077489,6.540364180667332,7.23111793157312,7.765323463546142,7.005783227608557,25,11,25,15,16,12,13,2,25,10,5,25,1,14,6,25,8,9,25,25,4,17,7,3
214_0,9.37243174992332,11.581485751592805,7.765323463546142,10.063821400973689,13.737331902996683,10.643552875221465,7.005783227608557,6.954864024385346,8.928318462054811,11.333029339509432,4.405582358083191,7.740361425277105,13.737331902996683,10.170539344853951,5.195982852911105,6.540364180667332,8.491468846476492,13.737331902996683,13.737331902996683,11.236505227260102,7.23111793157312,5.1616488143203485,6.705062445651468,9.024430065380272,17,19,14,16,25,13,9,5,11,18,1,4,25,8,20,6,12,25,25,15,2,7,3,10
