copy_id,driver1_lap_01,driver2_lap_01,driver3_lap_01,driver4_lap_01,driver5_lap_01,driver6_lap_01,driver7_lap_01,driver8_lap_01,driver9_lap_01,driver10_lap_01,driver11_lap_01,driver12_lap_01,driver13_lap_01,driver14_lap_01,driver15_lap_01,driver16_lap_01,driver17_lap_01,driver18_lap_01,driver19_lap_01,driver20_lap_01,driver21_lap_01,driver22_lap_01,driver23_lap_01,driver24_lap_01,driver1_lap_02,driver2_lap_02,driver3_lap_02,driver4_lap_02,driver5_lap_02,driver6_lap_02,driver7_lap_02,driver8_lap_02,driver9_lap_02,driver10_lap_02,driver11_lap_02,driver12_lap_02,driver13_lap_02,driver14_lap_02,driver15_lap_02,driver16_lap_02,driver17_lap_02,driver18_lap_02,driver19_lap_02,driver20_lap_02,driver21_lap_02,driver22_lap_02,driver23_lap_02,driver24_lap_02,driver1_lap_03,driver2_lap_03,driver3_lap_03,driver4_lap_03,driver5_lap_03,driver6_lap_03,driver7_lap_03,driver8_lap_03,driver9_lap_03,driver10_lap_03,driver11_lap_03,driver12_lap_03,driver13_lap_03,driver14_lap_03,driver15_lap_03,driver16_lap_03,driver17_lap_03,driver18_lap_03,driver19_lap_03,driver20_lap_03,driver21_lap_03,driver22_lap_03,driver23_lap_03,driver24_lap_03,driver1_lap_04,driver2_lap_04,driver3_lap_04,driver4_lap_04,driver5_lap_04,driver6_lap_04,driver7_lap_04,driver8_lap_04,driver9_lap_04,driver10_lap_04,driver11_lap_04,driver12_lap_04,driver13_lap_04,driver14_lap_04,driver15_lap_04,driver16_lap_04,driver17_lap_04,driver18_lap_04,driver19_lap_04,driver20_lap_04,driver21_lap_04,driver22_lap_04,driver23_lap_04,driver24_lap_04,driver1_lap_05,driver2_lap_05,driver3_lap_05,driver4_lap_05,driver5_lap_05,driver6_lap_05,driver7_lap_05,driver8_lap_05,driver9_lap_05,driver10_lap_05,driver11_lap_05,driver12_lap_05,driver13_lap_05,driver14_lap_05,driver15_lap_05,driver16_lap_05,driver17_lap_05,driver18_lap_05,driver19_lap_05,driver20_lap_05,driver21_lap_05,driver22_lap_05,driver23_lap_05,driver24_lap_05,driver1_lap_06,driver2_lap_06,driver3_lap_06,driver4_lap_06,driver5_lap_06,driver6_lap_06,driver7_lap_06,driver8_lap_06,driver9_lap_06,driver10_lap_06,driver11_lap_06,driver12_lap_06,driver13_lap_06,driver14_lap_06,driver15_lap_06,driver16_lap_06,driver17_lap_06,driver18_lap_06,driver19_lap_06,driver20_lap_06,driver21_lap_06,driver22_lap_06,driver23_lap_06,driver24_lap_06,driver1_lap_07,driver2_lap_07,driver3_lap_07,driver4_lap_07,driver5_lap_07,driver6_lap_07,driver7_lap_07,driver8_lap_07,driver9_lap_07,driver10_lap_07,driver11_lap_07,driver12_lap_07,driver13_lap_07,driver14_lap_07,driver15_lap_07,driver16_lap_07,driver17_lap_07,driver18_lap_07,driver19_lap_07,driver20_lap_07,driver21_lap_07,driver22_lap_07,driver23_lap_07,driver24_lap_07,driver1_lap_08,driver2_lap_08,driver3_lap_08,driver4_lap_08,driver5_lap_08,driver6_lap_08,driver7_lap_08,driver8_lap_08,driver9_lap_08,driver10_lap_08,driver11_lap_08,driver12_lap_08,driver13_lap_08,driver14_lap_08,driver15_lap_08,driver16_lap_08,driver17_lap_08,driver18_lap_08,driver19_lap_08,driver20_lap_08,driver21_lap_08,driver22_lap_08,driver23_lap_08,driver24_lap_08,driver1_lap_09,driver2_lap_09,driver3_lap_09,driver4_lap_09,driver5_lap_09,driver6_lap_09,driver7_lap_09,driver8_lap_09,driver9_lap_09,driver10_lap_09,driver11_lap_09,driver12_lap_09,driver13_lap_09,driver14_lap_09,driver15_lap_09,driver16_lap_09,driver17_lap_09,driver18_lap_09,driver19_lap_09,driver20_lap_09,driver21_lap_09,driver22_lap_09,driver23_lap_09,driver24_lap_09,driver1_lap_10,driver2_lap_10,driver3_lap_10,driver4_lap_10,driver5_lap_10,driver6_lap_10,driver7_lap_10,driver8_lap_10,driver9_lap_10,driver10_lap_10,driver11_lap_10,driver12_lap_10,driver13_lap_10,driver14_lap_10,driver15_lap_10,driver16_lap_10,driver17_lap_10,driver18_lap_10,driver19_lap_10,driver20_lap_10,driver21_lap_10,driver22_lap_10,driver23_lap_10,driver24_lap_10
196_0,8,20,13,12,25,16,9,17,3,15,4,14,25,10,18,2,11,25,25,6,19,1,7,5,8,20,13,12,25,16,9,17,3,15,4,14,25,10,18,2,11,25,25,6,19,1,7,5,8,20,13,12,25,16,9,17,3,15,4,14,25,10,18,2,11,25,25,6,19,1,7,5,8,20,13,12,25,16,9,17,3,15,4,14,25,10,18,2,11,25,25,6,19,1,7,5,8,20,13,12,25,16,9,17,3,15,4,14,25,10,18,2,11,25,25,6,19,1,7,5,8,20,13,12,25,16,9,17,3,15,4,14,25,10,18,2,11,25,25,6,19,1,7,5,8,20,13,12,25,16,9,17,3,15,4,14,25,10,18,2,11,25,25,6,19,1,7,5,8,20,13,12,25,16,9,17,3,15,4,14,25,10,18,2,11,25,25,6,19,1,7,5,8,20,13,12,25,16,9,17,3,15,4,14,25,10,18,2,11,25,25,6,19,1,7,5,7,19,12,11,25,15,8,16,3,14,4,13,25,9,17,2,10,25,25,25,18,1,6,5
196_1,25,2,25,4,12,18,13,1,6,17,9,5,16,10,3,14,25,15,20,7,25,8,11,19,25,2,25,4,12,18,13,1,6,17,9,5,16,10,3,14,25,15,20,7,25,8,11,19,25,2,25,4,12,18,13,1,6,17,9,5,16,10,3,14,25,15,20,7,25,8,11,19,25,2,25,4,12,18,13,1,6,17,9,5,16,10,3,14,25,15,20,7,25,8,11,19,25,2,25,4,12,18,13,1,6,17,9,5,16,10,3,14,25,15,20,7,25,8,11,19,25,2,25,4,12,18,13,1,6,17,9,5,16,10,3,14,25,15,20,7,25,8,11,19,25,2,25,4,12,18,13,1,6,17,9,5,16,10,3,14,25,15,20,7,25,8,11,19,25,2,25,4,12,18,13,1,6,17,9,5,16,10,3,14,25,15,20,7,25,8,11,19,25,2,25,4,12,18,13,1,6,17,9,5,16,10,3,14,25,15,20,7,25,8,11,19,25,2,25,4,11,17,12,1,25,16,8,5,15,9,3,13,25,14,19,6,25,7,10,18
196_2,25,1,16,11,12,18,10,3,25,8,17,25,4,14,5,20,6,7,25,15,2,19,13,9,25,1,16,11,12,18,10,3,25,8,17,25,4,14,5,20,6,7,25,15,2,19,13,9,25,1,16,11,12,18,10,3,25,8,17,25,4,14,5,20,6,7,25,15,2,19,13,9,25,1,16,11,12,18,10,3,25,8,17,25,4,14,5,20,6,7,25,15,2,19,13,9,25,1,16,11,12,18,10,3,25,8,17,25,4,14,5,20,6,7,25,15,2,19,13,9,25,1,16,11,12,18,10,3,25,8,17,25,4,14,5,20,6,7,25,15,2,19,13,9,25,1,16,11,12,18,10,3,25,8,17,25,4,14,5,20,6,7,25,15,2,19,13,9,25,1,16,11,12,18,10,3,25,8,17,25,4,14,5,20,6,7,25,15,2,19,13,9,25,1,16,11,12,18,10,3,25,8,17,25,4,14,5,20,6,7,25,15,2,19,13,9,25,1,15,10,11,17,9,3,25,7,16,25,4,13,5,19,25,6,25,14,2,18,12,8
197_1,25,1,25,13,15,8,16,7,14,2,9,4,25,3,6,5,25,25,25,12,25,10,11,17,25,1,25,13,15,8,16,7,14,2,9,4,25,3,6,5,25,25,25,12,25,10,11,17,25,1,25,13,15,8,16,7,14,2,9,4,25,3,6,5,25,25,25,12,25,10,11,17,25,1,25,13,15,8,16,7,14,2,9,4,25,3,6,5,25,25,25,12,25,10,11,17,25,1,25,13,15,8,16,7,14,2,9,4,25,3,6,5,25,25,25,12,25,10,11,17,25,1,25,13,15,8,16,7,14,2,9,4,25,3,5,6,25,25,25,12,25,10,11,17,25,1,25,13,15,8,16,7,14,2,9,4,25,3,5,6,25,25,25,12,25,10,11,17,25,1,25,13,15,8,16,7,14,2,9,5,25,3,4,6,25,25,25,12,25,10,11,17,25,1,25,13,15,8,16,7,14,2,9,5,25,3,4,6,25,25,25,11,25,10,12,17,25,1,25,13,15,8,16,7,14,2,9,5,25,3,4,6,25,25,25,11,25,10,12,17
198_0,3,7,13,21,22,18,16,6,10,17,1,5,20,11,15,4,19,25,25,12,14,2,9,8,3,7,12,21,22,17,15,6,10,16,1,5,20,18,14,4,19,25,25,11,13,2,9,8,3,7,12,20,21,17,15,6,10,16,1,5,19,22,14,4,18,25,25,11,13,2,9,8,3,7,12,20,21,17,15,6,10,16,1,5,19,22,14,4,18,25,25,11,13,2,9,8,3,7,12,20,21,17,15,6,10,16,1,5,19,22,13,4,18,25,25,11,14,2,9,8,3,7,13,20,21,17,15,6,10,16,1,5,19,22,12,4,18,25,25,11,14,2,9,8,3,7,13,20,21,16,15,6,10,17,1,5,19,22,12,4,18,25,25,11,14,2,9,8,3,7,13,19,21,16,15,6,10,17,1,5,20,22,12,4,18,25,25,11,14,2,9,8,3,7,13,19,21,16,15,6,10,17,1,5,20,22,12,4,18,25,25,11,14,2,9,8,3,7,13,19,21,16,15,6,10,17,1,5,20,22,12,4,18,25,25,11,14,2,9,8
198_1,20,4,25,1,21,15,13,2,12,6,16,8,18,11,10,5,22,17,7,9,25,3,19,14,20,4,25,1,21,14,12,2,11,6,15,8,17,18,10,5,22,16,7,9,25,3,19,13,19,4,25,1,20,14,12,2,11,6,15,8,17,22,10,5,21,16,7,9,25,3,18,13,19,4,25,1,20,14,12,2,11,6,15,8,17,22,10,5,21,16,7,9,25,3,18,13,19,4,25,1,20,13,12,2,11,6,15,8,17,22,10,5,21,16,7,9,25,3,18,14,19,4,25,1,20,12,13,2,11,6,15,8,17,22,10,5,21,16,7,9,25,3,18,14,19,4,25,1,20,12,13,2,11,6,15,8,16,22,10,5,21,17,7,9,25,3,18,14,20,4,25,1,19,12,13,2,11,6,15,8,16,22,10,5,21,17,7,9,25,3,18,14,20,4,25,1,19,12,13,2,11,6,15,8,16,22,10,5,21,17,7,9,25,3,18,14,20,4,25,1,19,12,13,2,11,6,15,8,16,22,10,5,21,17,7,9,25,3,18,14
198_2,25,2,18,19,21,15,11,10,20,3,6,22,1,5,8,7,12,9,25,17,4,14,13,16,25,2,17,19,21,14,18,10,20,3,6,22,1,5,8,7,11,9,25,16,4,13,12,15,25,2,17,18,20,14,22,10,19,3,6,21,1,5,8,7,11,9,25,16,4,13,12,15,25,2,17,18,20,14,22,10,19,3,6,21,1,5,8,7,11,9,25,16,4,13,12,15,25,2,17,18,20,13,22,10,19,3,6,21,1,5,8,7,11,9,25,16,4,14,12,15,25,2,17,18,20,12,22,10,19,3,6,21,1,5,8,7,11,9,25,16,4,14,13,15,25,2,16,18,20,12,22,10,19,3,6,21,1,5,8,7,11,9,25,17,4,14,13,15,25,2,16,18,19,12,22,10,20,3,6,21,1,5,8,7,11,9,25,17,4,14,13,15,25,2,16,18,19,12,22,10,20,3,6,21,1,5,8,7,11,9,25,17,4,14,13,15,25,2,16,18,19,12,22,10,20,3,6,21,1,5,8,7,11,9,25,17,4,14,13,15
199_0,1,7,22,12,20,16,17,14,11,18,2,5,21,15,8,3,13,25,25,6,19,10,4,9,1,7,22,12,20,16,19,14,11,18,2,5,21,15,8,3,13,25,25,6,17,9,4,10,1,7,22,12,20,15,19,13,11,18,2,5,21,16,8,3,14,25,25,6,17,9,4,10,1,7,22,12,20,15,19,13,11,17,2,5,21,18,9,3,14,25,25,6,16,8,4,10,1,7,22,13,20,15,19,12,11,17,3,6,21,18,9,2,14,25,25,5,16,8,4,10,1,7,22,13,20,15,19,12,11,17,3,6,21,18,9,2,14,25,25,5,16,8,4,10,1,7,21,13,22,15,19,12,11,17,3,6,20,18,9,2,14,25,25,5,16,8,4,10,1,8,20,13,22,15,19,12,11,17,3,7,21,18,9,2,14,25,25,5,16,6,4,10,1,8,20,13,22,15,18,12,11,17,3,7,21,19,9,2,14,25,25,5,16,6,4,10,1,8,19,13,22,15,18,12,11,17,3,7,21,20,9,2,14,25,25,5,16,6,4,10
199_1,21,3,25,2,12,8,22,10,6,14,17,9,16,15,11,5,20,18,7,4,25,1,13,19,21,3,25,2,12,8,22,9,6,14,19,10,16,15,11,5,20,18,7,4,25,1,13,17,21,3,25,2,12,8,22,9,6,13,19,10,15,16,11,5,20,18,7,4,25,1,14,17,21,3,25,2,12,9,22,8,6,13,19,10,15,18,11,5,20,17,7,4,25,1,14,16,21,2,25,3,13,9,22,8,5,12,19,10,15,18,11,6,20,17,7,4,25,1,14,16,21,2,25,3,13,9,22,8,5,12,19,10,15,18,11,6,20,17,7,4,25,1,14,16,20,2,25,3,13,9,21,8,5,12,19,10,15,18,11,6,22,17,7,4,25,1,14,16,21,2,25,3,13,9,20,6,5,12,19,10,15,18,11,7,22,17,8,4,25,1,14,16,21,2,25,3,13,9,20,6,5,12,18,10,15,19,11,7,22,17,8,4,25,1,14,16,21,2,25,3,13,9,19,6,5,12,18,10,15,20,11,7,22,17,8,4,25,1,14,16
199_2,25,10,16,13,12,8,15,11,21,1,14,20,2,5,9,7,6,4,25,18,3,19,22,17,25,9,16,13,12,8,15,11,21,1,14,20,2,5,10,7,6,4,25,18,3,17,22,19,25,9,15,14,12,8,16,11,21,1,13,20,2,5,10,7,6,4,25,18,3,17,22,19,25,8,15,14,12,9,18,11,21,1,13,20,2,5,10,7,6,4,25,17,3,16,22,19,25,8,15,14,13,9,18,11,21,1,12,20,3,6,10,7,5,4,25,17,2,16,22,19,25,8,15,14,13,9,18,11,21,1,12,20,3,6,10,7,5,4,25,17,2,16,22,19,25,8,15,14,13,9,18,11,20,1,12,22,3,6,10,7,5,4,25,17,2,16,21,19,25,6,15,14,13,9,18,11,21,1,12,22,3,7,10,8,5,4,25,17,2,16,20,19,25,6,15,14,13,9,19,11,21,1,12,22,3,7,10,8,5,4,25,17,2,16,20,18,25,6,15,14,13,9,20,11,21,1,12,22,3,7,10,8,5,4,25,17,2,16,19,18
19_0,6,13,9,15,16,20,12,7,14,18,2,3,25,10,11,5,4,25,25,19,21,8,1,17,6,13,9,14,15,19,12,7,20,17,2,3,25,10,11,5,4,25,25,18,25,8,1,16,6,13,9,14,16,19,12,7,20,17,2,3,25,10,11,5,4,25,25,18,25,8,1,15,6,13,9,14,16,19,12,7,20,17,2,3,25,8,11,5,4,25,25,18,25,10,1,15,6,13,9,14,16,19,12,7,20,17,2,3,25,8,11,5,4,25,25,18,25,10,1,15,6,13,9,25,15,18,12,7,19,16,2,3,25,8,11,5,4,25,25,17,25,10,1,14,6,13,9,25,15,18,12,7,19,16,2,3,25,8,11,5,4,25,25,17,25,10,1,14,6,14,9,25,15,18,12,7,19,16,2,3,25,8,11,5,4,25,25,17,25,10,1,13,6,14,9,25,15,18,12,7,19,16,2,3,25,8,11,5,4,25,25,17,25,10,1,13,6,14,9,25,15,18,12,7,19,16,2,3,25,8,11,5,4,25,25,17,25,10,1,13
19_1,25,5,25,2,15,11,9,8,19,7,12,17,20,10,14,3,16,18,13,1,25,6,4,21,25,5,25,2,14,11,9,8,18,7,12,16,19,10,20,3,15,17,13,1,25,6,4,25,25,5,25,2,14,11,9,8,18,7,12,15,19,10,20,3,16,17,13,1,25,6,4,25,25,5,25,2,14,11,9,10,18,7,12,15,19,8,20,3,16,17,13,1,25,6,4,25,25,5,25,2,14,11,9,10,18,7,12,15,19,8,20,3,16,17,13,1,25,6,4,25,25,5,25,2,25,11,9,10,17,7,12,14,18,8,19,3,15,16,13,1,25,6,4,25,25,5,25,2,25,11,9,10,17,7,12,14,18,8,19,3,15,16,13,1,25,6,4,25,25,5,25,2,25,11,9,10,17,7,12,13,18,8,19,3,15,16,14,1,25,6,4,25,25,5,25,2,25,11,9,10,17,7,12,13,18,8,19,3,15,16,14,1,25,6,4,25,25,5,25,2,25,11,9,10,17,7,12,13,18,8,19,3,15,16,14,1,25,6,4,25
1_0,19,10,14,1,25,7,3,8,6,25,5,4,25,17,11,13,2,25,25,9,16,18,15,12,19,10,15,1,25,7,3,8,6,25,5,4,25,17,11,12,2,25,25,9,16,18,14,13,19,10,15,1,25,7,3,8,6,25,5,4,25,17,12,11,2,25,25,9,16,18,14,13,19,11,15,1,25,7,3,8,6,25,5,4,25,17,12,10,2,25,25,9,16,18,13,14,19,11,14,1,25,7,3,8,6,25,5,4,25,17,12,10,2,25,25,9,16,18,13,15,19,11,14,1,25,7,3,8,6,25,5,4,25,17,12,9,2,25,25,10,15,18,13,16,19,11,14,1,25,7,3,8,6,25,5,4,25,17,12,9,2,25,25,10,15,18,13,16,19,11,14,1,25,7,3,8,6,25,5,4,25,17,12,9,2,25,25,10,15,18,13,16,19,11,14,1,25,7,3,8,6,25,5,4,25,17,12,9,2,25,25,10,15,18,13,16,19,10,12,1,25,6,3,7,5,25,14,4,25,17,11,8,2,25,25,9,13,18,15,16
1_1,25,13,25,5,1,11,14,18,9,8,3,12,7,17,6,4,25,25,10,15,25,19,2,16,25,12,25,5,1,11,15,18,9,8,3,13,7,17,6,4,25,25,10,14,25,19,2,16,25,11,25,5,1,12,15,18,9,8,3,13,7,17,6,4,25,25,10,14,25,19,2,16,25,10,25,5,1,12,15,18,9,8,3,14,7,17,6,4,25,25,11,13,25,19,2,16,25,10,25,5,1,12,14,18,9,8,3,15,7,17,6,4,25,25,11,13,25,19,2,16,25,9,25,5,1,12,14,18,10,8,3,16,7,17,6,4,25,25,11,13,25,19,2,15,25,9,25,5,1,12,14,18,10,8,3,16,7,17,6,4,25,25,11,13,25,19,2,15,25,9,25,5,1,12,14,18,10,8,3,16,7,17,6,4,25,25,11,13,25,19,2,15,25,9,25,5,1,12,14,18,10,8,3,16,7,17,6,4,25,25,11,13,25,19,2,15,25,8,25,14,1,11,12,18,9,7,3,16,6,17,5,4,25,25,10,15,25,19,2,13
1_2,25,18,7,2,1,11,17,6,25,19,8,25,5,4,12,10,9,15,25,25,13,16,14,3,25,18,7,2,1,11,17,6,25,19,8,25,5,4,13,10,9,14,25,25,12,16,15,3,25,18,7,2,1,12,17,6,25,19,8,25,5,4,13,10,9,14,25,25,11,16,15,3,25,18,7,2,1,12,17,6,25,19,8,25,5,4,14,11,9,13,25,25,10,16,15,3,25,18,7,2,1,12,17,6,25,19,8,25,5,4,15,11,9,13,25,25,10,16,14,3,25,18,7,2,1,12,17,6,25,19,8,25,5,4,16,11,10,13,25,25,9,15,14,3,25,18,7,2,1,12,17,6,25,19,8,25,5,4,16,11,10,13,25,25,9,15,14,3,25,18,7,2,1,12,17,6,25,19,8,25,5,4,16,11,10,13,25,25,9,15,14,3,25,18,7,2,1,12,17,6,25,19,8,25,5,4,16,11,10,13,25,25,9,15,14,3,25,18,6,2,1,11,17,5,25,19,7,25,14,4,16,10,9,15,25,25,8,13,12,3
200_0,20,19,4,15,25,14,5,8,3,16,2,13,25,12,9,17,18,25,25,10,7,1,6,11,25,13,4,16,25,15,5,8,3,17,2,14,25,12,9,19,18,25,25,10,7,1,6,11,25,19,4,18,25,14,5,8,3,15,2,13,25,12,9,17,16,25,25,10,7,1,6,11,25,18,4,25,25,13,5,8,2,15,3,11,25,10,9,14,16,25,25,12,7,1,6,17,25,18,4,25,25,13,5,8,3,15,2,11,25,10,9,14,16,25,25,12,7,1,6,17,25,18,4,25,25,14,5,8,3,15,2,11,25,10,9,13,16,25,25,12,7,1,6,17,25,18,4,25,25,14,5,8,3,15,2,11,25,10,9,13,16,25,25,12,7,1,6,17,25,18,9,25,25,14,5,7,3,16,2,11,25,10,8,12,15,25,25,13,6,1,4,17,25,17,25,25,25,13,5,7,3,16,2,11,25,9,8,10,14,25,25,12,6,1,4,15,25,17,25,25,25,13,5,7,3,16,2,11,25,10,8,9,14,25,25,12,6,1,4,15
200_1,25,17,25,2,15,9,4,1,10,8,5,11,14,12,3,13,25,16,19,6,25,20,18,7,25,19,25,2,16,9,4,1,10,8,5,11,15,12,3,14,25,17,13,6,25,25,18,7,25,17,25,2,18,9,4,1,10,8,5,11,14,12,3,13,25,15,19,6,25,25,16,7,25,14,25,3,25,9,4,1,12,8,5,17,13,10,2,11,25,15,18,6,25,25,16,7,25,14,25,2,25,9,4,1,12,8,5,17,13,10,3,11,25,15,18,6,25,25,16,7,25,13,25,2,25,9,4,1,12,8,5,17,14,10,3,11,25,15,18,6,25,25,16,7,25,13,25,2,25,9,4,1,12,8,5,17,14,10,3,11,25,15,18,6,25,25,16,7,25,12,25,2,25,8,9,1,13,7,5,17,14,10,3,11,25,16,18,4,25,25,15,6,25,10,25,2,25,8,25,1,12,7,5,15,13,9,3,11,25,16,17,4,25,25,14,6,25,9,25,2,25,8,25,1,12,7,5,15,13,10,3,11,25,16,17,4,25,25,14,6
200_2,25,1,14,18,15,9,12,3,25,20,8,25,2,13,11,19,10,6,25,16,17,7,4,5,25,1,15,18,16,9,12,3,25,25,8,25,2,14,11,13,10,6,25,17,19,7,4,5,25,1,14,16,18,9,12,3,25,25,8,25,2,13,11,19,10,6,25,15,17,7,4,5,25,1,13,16,25,9,10,2,25,25,8,25,3,11,17,18,12,6,25,15,14,7,4,5,25,1,13,16,25,9,10,3,25,25,8,25,2,11,17,18,12,6,25,15,14,7,4,5,25,1,14,16,25,9,10,3,25,25,8,25,2,11,17,18,12,6,25,15,13,7,4,5,25,1,14,16,25,9,10,3,25,25,8,25,2,11,17,18,12,6,25,15,13,7,4,5,25,1,14,15,25,8,10,3,25,25,7,25,2,11,17,18,13,4,25,16,12,6,9,5,25,1,13,14,25,8,9,3,25,25,7,25,2,11,15,17,12,4,25,16,10,6,25,5,25,1,13,14,25,8,10,3,25,25,7,25,2,11,15,17,12,4,25,16,9,6,25,5
201_0,1,5,12,16,20,18,15,3,8,21,7,4,25,13,11,2,19,25,25,9,14,6,10,17,1,5,11,16,20,18,15,3,8,21,7,4,25,13,12,2,19,25,25,9,14,6,10,17,1,5,11,16,19,18,15,3,8,20,7,4,25,13,12,2,25,25,25,9,14,6,10,17,1,5,11,17,19,18,15,3,8,20,6,4,25,13,12,2,25,25,25,9,14,7,10,16,1,5,11,17,19,18,15,3,8,20,6,4,25,13,12,2,25,25,25,9,14,7,10,16,1,5,11,17,19,18,16,3,8,20,6,4,25,13,12,2,25,25,25,9,14,7,10,15,1,5,11,17,19,18,15,3,8,20,6,4,25,13,12,2,25,25,25,9,16,7,10,14,1,5,11,16,18,17,15,3,8,19,6,4,25,13,12,2,25,25,25,9,20,7,10,14,1,5,11,16,18,17,15,3,8,19,6,4,25,13,12,2,25,25,25,9,20,7,10,14,1,5,11,16,18,17,15,3,8,19,6,4,25,13,12,2,25,25,25,9,20,7,10,14
201_1,25,2,25,7,16,11,12,6,9,3,15,17,18,13,8,4,20,21,5,10,25,1,19,14,25,2,25,7,16,12,11,6,9,3,15,17,18,13,8,4,20,21,5,10,25,1,19,14,25,2,25,7,16,12,11,6,9,3,15,17,18,13,8,4,19,20,5,10,25,1,25,14,25,2,25,6,17,12,11,7,9,3,15,16,18,13,8,4,19,20,5,10,25,1,25,14,25,2,25,6,17,12,11,7,9,3,15,16,18,13,8,4,19,20,5,10,25,1,25,14,25,2,25,6,17,12,11,7,9,3,16,15,18,13,8,4,19,20,5,10,25,1,25,14,25,2,25,6,17,12,11,7,9,3,15,14,18,13,8,4,19,20,5,10,25,1,25,16,25,2,25,6,16,12,11,7,9,3,15,14,17,13,8,4,18,19,5,10,25,1,25,20,25,2,25,6,16,12,11,7,9,3,15,14,17,13,8,4,18,19,5,10,25,1,25,20,25,2,25,6,16,12,11,7,9,3,15,14,17,13,8,4,18,19,5,10,25,1,25,20
201_2,25,6,18,19,16,11,13,8,25,1,3,20,7,4,17,5,9,10,25,21,2,14,12,15,25,6,18,19,16,12,13,8,25,1,3,20,7,4,17,5,9,10,25,21,2,14,11,15,25,6,18,25,16,12,13,8,25,1,3,19,7,4,17,5,9,10,25,20,2,14,11,15,25,7,18,25,17,12,13,8,25,1,3,19,6,4,16,5,9,10,25,20,2,14,11,15,25,7,18,25,17,12,13,8,25,1,3,19,6,4,16,5,9,10,25,20,2,14,11,15,25,7,18,25,17,12,13,8,25,1,3,19,6,4,15,5,9,10,25,20,2,14,11,16,25,7,18,25,17,12,13,8,25,1,3,19,6,4,14,5,9,10,25,20,2,16,11,15,25,7,17,25,16,12,13,8,25,1,3,18,6,4,14,5,9,10,25,19,2,20,11,15,25,7,17,25,16,12,13,8,25,1,3,18,6,4,14,5,9,10,25,19,2,20,11,15,25,7,17,25,16,12,13,8,25,1,3,18,6,4,14,5,9,10,25,19,2,20,11,15
202_0,1,5,16,12,19,20,17,13,10,18,3,6,25,15,14,2,11,25,25,7,21,4,9,8,1,5,16,12,19,20,17,13,10,18,3,6,25,15,14,2,11,25,25,7,21,4,9,8,1,5,16,12,19,20,17,13,10,18,3,6,25,15,14,2,11,25,25,7,21,4,9,8,1,5,16,12,19,20,17,13,10,18,3,6,25,15,14,2,11,25,25,7,21,4,9,8,1,5,16,12,18,19,17,13,10,20,3,6,25,15,14,2,11,25,25,7,21,4,9,8,1,5,16,12,18,19,17,13,10,20,3,6,25,15,14,2,11,25,25,7,21,4,9,8,1,5,16,12,18,19,17,13,10,20,3,6,25,15,14,2,11,25,25,7,21,4,9,8,1,5,16,12,18,19,17,13,10,20,3,6,25,15,14,2,11,25,25,7,21,4,9,8,1,5,16,12,18,19,17,13,10,20,3,6,25,15,14,2,11,25,25,7,21,4,9,8,1,5,16,12,18,19,17,13,10,20,3,6,25,15,14,2,11,25,25,7,21,4,9,8
202_1,25,2,25,3,12,14,16,4,7,13,17,8,20,15,10,6,19,18,5,9,25,1,11,21,25,2,25,3,12,14,16,4,7,13,17,8,20,15,10,6,19,18,5,9,25,1,11,21,25,2,25,3,12,14,16,4,7,13,17,8,20,15,10,6,19,18,5,9,25,1,11,21,25,2,25,3,12,14,16,4,7,13,17,8,20,15,10,6,19,18,5,9,25,1,11,21,25,2,25,3,12,14,16,4,7,13,17,8,19,15,10,6,18,20,5,9,25,1,11,21,25,2,25,3,12,14,16,4,7,13,17,8,19,15,10,6,18,20,5,9,25,1,11,21,25,2,25,3,12,14,16,4,7,13,17,8,19,15,10,6,18,20,5,9,25,1,11,21,25,2,25,3,12,14,16,4,7,13,17,8,19,15,10,6,18,20,5,9,25,1,11,21,25,2,25,3,12,14,16,4,7,13,17,8,19,15,10,6,18,20,5,9,25,1,11,21,25,2,25,3,12,14,16,4,7,13,17,8,19,15,10,6,18,20,5,9,25,1,11,21
202_2,25,4,20,11,12,14,15,10,25,1,13,19,3,6,8,5,7,9,25,18,2,21,16,17,25,4,20,11,12,14,15,10,25,1,13,19,3,6,8,5,7,9,25,18,2,21,16,17,25,4,20,11,12,14,15,10,25,1,13,19,3,6,8,5,7,9,25,18,2,21,16,17,25,4,20,11,12,14,15,10,25,1,13,19,3,6,8,5,7,9,25,18,2,21,16,17,25,4,19,11,12,14,15,10,25,1,13,18,3,6,8,5,7,9,25,20,2,21,16,17,25,4,19,11,12,14,15,10,25,1,13,18,3,6,8,5,7,9,25,20,2,21,16,17,25,4,19,11,12,14,15,10,25,1,13,18,3,6,8,5,7,9,25,20,2,21,16,17,25,4,19,11,12,14,15,10,25,1,13,18,3,6,8,5,7,9,25,20,2,21,16,17,25,4,19,11,12,14,15,10,25,1,13,18,3,6,8,5,7,9,25,20,2,21,16,17,25,4,19,11,12,14,15,10,25,1,13,18,3,6,8,5,7,9,25,20,2,21,16,17
